Type,Title,Link,Price_sale,Sale_off,Total_sold,Preview,Location,Price_original,Ship_price,Return,Sale_rating,Ship_on_time,Chat_response,One_star,Two_star,Three_star,Four_star,Five_star
dien thoai,"Điện thoại Samsung Galaxy A55 5G (8GB/128GB) Nguyên seal, chính hãng, MỚI 100%, Màn hình: 6.6"" Super AMOLED, Camera sau: 50.0 MP + 12.0 MP + 5.0 MP, Camera Selfie: 32.0 MP, CPU: Exynos 1480Exynos 1480, Pin: 5000 mAh",https://www.lazada.vn/products/dien-thoai-samsung-galaxy-a55-5g-8gb128gb-nguyen-seal-chinh-hang-moi-100-man-hinh-66-super-amoled-camera-sau-500-mp-120-mp-50-mp-camera-selfie-320-mp-cpu-exynos-1480exynos-1480-pin-5000-mah-i2602792584.html,8.590.000 ₫,14% Off,,(1),Hồ Chí Minh,9.990.000 ₫,Miễn phí,,98%,100%,90%,['0'],['0'],['0'],['0'],['1']
dien thoai,Điện Thoại Google Pixel 7 Pro Quốc Tế 2 Sim 12/128GB,https://www.lazada.vn/products/dien-thoai-google-pixel-7-pro-quoc-te-2-sim-12128gb-i2528510624.html,8.590.000 ₫,22% Off,,,Hồ Chí Minh,11.190.000 ₫,Miễn phí,,96%,75%,100%,['0'],['0'],['0'],['0'],['0']
dien thoai,Điện Thoại Oppo Reno 10 5G 8GB/256GB - Hàng Chính Hãng Bảo Hành 12 Tháng,https://www.lazada.vn/products/dien-thoai-oppo-reno-10-5g-8gb256gb-hang-chinh-hang-bao-hanh-12-thang-i2421097469.html,8.590.000 ₫,14% Off,,,Đà Nẵng,9.990.000 ₫,Miễn phí,,93%,Không đủ thông tin,100%,['0'],['0'],['0'],['0'],['0']
dien thoai,Điện Thoại Sony Xperia 1 Mark 3 Quốc tế (12GB | 256GB)- tại Bmobile,https://www.lazada.vn/products/dien-thoai-sony-xperia-1-mark-3-quoc-te-12gb-256gb-tai-bmobile-i1555017334.html,8.590.000 ₫,17% Off,5 Đã bán,(2),Hà Nội,10.990.000 ₫,26.100 ₫,,100%,100%,100%,['0'],['0'],['0'],['1'],['1']
dien thoai,Điện thoại Samsung Galaxy A55 5G 12GB/256GB - Hàng Chính Hãng - Bảo Hành 12 Tháng,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-a55-5g-12gb256gb-hang-chinh-hang-bao-hanh-12-thang-i1207236411.html,8.590.000 ₫,14% Off,11 Đã bán,(2),Đà Nẵng,10.990.000 ₫,38.000 ₫,,97%,82%,86%,['0'],['0'],['0'],['0'],['2']
dien thoai,Điện thoại Samsung S22 (8GB/256GB) - Hàng 99%,https://www.lazada.vn/products/dien-thoai-samsung-8gb256gb-hang-99-i2640758080.html,8.499.000 ₫,,,,Hồ Chí Minh,,16.500 ₫,,Không đủ thông tin,Không đủ thông tin,60%,['0'],['0'],['0'],['0'],['0']
dien thoai,Điện thoại Samsung Note 20 Ultra 5G bản Mỹ 2 sim Ram 12/128 Snap 865+,https://www.lazada.vn/products/dien-thoai-samsung-note-20-ultra-5g-ban-my-2-sim-ram-12128-snap-865-i2269290849.html,8.498.000 ₫,2% Off,,,Hồ Chí Minh,8.690.000 ₫,Miễn phí,,98%,100%,100%,['0'],['0'],['0'],['0'],['0']
dien thoai,ĐIỆN THOẠI Oukitel WP33 Pro 5G | Quái Vật Pin 22000mAh & Loa To 136dB Công Suất 5W,https://www.lazada.vn/products/dien-thoai-oukitel-wp33-pro-5g-quai-vat-pin-22000mah-loa-to-136db-cong-suat-5w-i2599322017.html,8.490.000 ₫,6% Off,,,Đà Nẵng,9.000.000 ₫,38.000 ₫,,97%,100%,100%,['0'],['0'],['0'],['0'],['0']
dien thoai,"Blackview BV9300 PRO điện thoại siêu bền(CHỐNG NƯỚC,CHỐNG SỐC ,Màn hình 6.7inch ,pin 15.080 mAh, RAM 24gb(12GB+12Gb) , ROM 256GB, 2 màn hình,Helio G99 ,Android 13, Camera 64MP)",https://www.lazada.vn/products/blackview-bv9300-pro-dien-thoai-sieu-benchong-nuocchong-soc-man-hinh-67inch-pin-15080-mah-ram-24gb12gb12gb-rom-256gb-2-man-hinhhelio-g99-android-13-camera-64mp-i2594811712.html,8.490.000 ₫,15% Off,,,Hồ Chí Minh,9.990.000 ₫,Miễn phí,,97%,100%,50%,['0'],['0'],['0'],['0'],['0']
dien thoai,"Blackview BV9300 Pro (2 màn hình,CPU Helio G99, Điện thoại chắc chắn CHỐNG NƯỚC,CHỐNG SỐC,Android 13 , Ram 12GB,Rom 256GB,màn hình 6.7 "",120Hz,Pin 15080mAh ,sạc nhanh 33W ,Camera 64 mp)",https://www.lazada.vn/products/blackview-bv9300-pro-2-man-hinhcpu-helio-g99-dien-thoai-chac-chan-chong-nuocchong-socandroid-13-ram-12gbrom-256gbman-hinh-67-120hzpin-15080mah-sac-nhanh-33w-camera-64-mp-i2594801617.html,8.490.000 ₫,15% Off,,,Hồ Chí Minh,9.990.000 ₫,18.300 ₫,,85%,Không đủ thông tin,100%,['0'],['0'],['0'],['0'],['0']
dien thoai,"Điện thoại 8849 Tank Mini thông minh chắc chắn (Màn hình 4.3 inch,chống nước,chống va đập,Android 13,pin 5800mAh,Ram 24GB,Rom 256GB,CPU Helio G99 Octa Core, Camera 100MP,IP68)",https://www.lazada.vn/products/dien-thoai-8849-tank-mini-thong-minh-chac-chan-man-hinh-43-inchchong-nuocchong-va-dapandroid-13pin-5800mahram-24gbrom-256gbcpu-helio-g99-octa-core-camera-100mpip68-i2594246190.html,8.490.000 ₫,6% Off,,,Hồ Chí Minh,8.990.000 ₫,18.300 ₫,,85%,Không đủ thông tin,100%,['0'],['0'],['0'],['0'],['0']
dien thoai,"Điện thoại Oukitel WP33 Pro 5G Chính hãng mới 100% | Quái Vật Pin khủng 22000mAh & Loa To chống nước, chống va đập",https://www.lazada.vn/products/dien-thoai-oukitel-wp33-pro-5g-chinh-hang-moi-100-quai-vat-pin-khung-22000mah-loa-to-chong-nuoc-chong-va-dap-i2590838624.html,8.490.000 ₫,15% Off,,,Đà Nẵng,9.990.000 ₫,Miễn phí,,97%,100%,Không đủ thông tin,['0'],['0'],['0'],['0'],['0']
dien thoai,Điện thoại Samsung Galaxy A55 5G 8GB/128GB - 8GB/256GB - 12GB/256GB - Chính Hãng - BH 12 Tháng,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-a55-5g-8gb128gb-8gb256gb-12gb256gb-chinh-hang-bh-12-thang-i2604986901.html,8.489.000 ₫,15% Off,9 Đã bán,,Đà Nẵng,9.990.000 ₫,38.000 ₫,,97%,82%,86%,['0'],['0'],['0'],['0'],['0']
dien thoai,"Điện thoại siêu bền 8849 TANK MINI( chống nước,chống va đập, Màn hình 4.3 inch,Android 13,pin 5800mAh,Ram 24GB,Rom 256GB,CPU Helio G99 Octa Core, Camera 100MP,IP68)",https://www.lazada.vn/products/dien-thoai-sieu-ben-8849-tank-mini-chong-nuocchong-va-dap-man-hinh-43-inchandroid-13pin-5800mahram-24gbrom-256gbcpu-helio-g99-octa-core-camera-100mpip68-i2597117843.html,8.480.000 ₫,6% Off,,,Hồ Chí Minh,8.990.000 ₫,Miễn phí,,97%,100%,50%,['0'],['0'],['0'],['0'],['0']
dien thoai,Điện Thoại Xiaomi Redmi Note 13 Pro 5G - Hàng Chính Hãng - Chip Snapdragon 7s Gen 2 8 nhân - Bảo Hành 12 Tháng,https://www.lazada.vn/products/dien-thoai-xiaomi-redmi-note-13-pro-5g-hang-chinh-hang-chip-snapdragon-7s-gen-2-8-nhan-bao-hanh-12-thang-i2543574490.html,8.410.000 ₫,11% Off,,,Hồ Chí Minh,9.490.000 ₫,Miễn phí,,100%,Không đủ thông tin,100%,['0'],['0'],['0'],['0'],['0']
dien thoai,"[Nhập mã 66LAZSOCIAL80] Điện thoại HONOR X9b 5G (12+8)GB+256GB | Pin 5800mAh, Camera 108MP, 120Hz | Hàng Chính Hãng",https://www.lazada.vn/products/nhap-ma-66lazsocial80-dien-thoai-honor-x9b-5g-128gb256gb-pin-5800mah-camera-108mp-120hz-hang-chinh-hang-i2544917807.html,8.390.000 ₫,7% Off,7 Đã bán,(1),Long An,8.990.000 ₫,28.700 ₫,30 Ngày Trả Hàng Miễn Phí,99%,100%,94%,['0'],['0'],['0'],['0'],['2']
dien thoai,Điện thoại Samsung Galaxy M54 5G (8GB/256GB) - Hàng Chính Hãng,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-m54-5g-8gb256gb-hang-chinh-hang-i2496895855.html,8.390.000 ₫,30% Off,14 Đã bán,,Đà Nẵng,11.990.000 ₫,38.000 ₫,,97%,82%,86%,['0'],['0'],['0'],['0'],['0']
dien thoai,"Điện thoại Samsung Galaxy A54 5G 8GB/256GB - Màn hình Super AMOLED 120Hz, Chipet Exynos 1380, Bảo hành độc quyền 2 năm",https://www.lazada.vn/products/dien-thoai-samsung-galaxy-a54-5g-8gb256gb-man-hinh-super-amoled-120hz-chipet-exynos-1380-bao-hanh-doc-quyen-2-nam-i2623495349.html,8.380.000 ₫,27% Off,,,Hồ Chí Minh,11.490.000 ₫,16.500 ₫,30 Ngày Trả Hàng Miễn Phí,98%,82%,100%,['0'],['0'],['0'],['0'],['0']
