Type,Title,Link,Price_sale,Sale_off,Total_sold,Preview,Location,Price_original,Ship_price,Return,Sale_rating,Ship_on_time,Chat_response,One_star,Two_star,Three_star,Four_star,Five_star
laptop,Lenovo Nhật Bản ThinkPad siêu thấp hồ sơ trackpoint,https://www.lazada.vn/products/lenovo-nhat-ban-thinkpad-sieu-thap-ho-so-trackpoint-i2658013931.html,361.200 ₫,23% Off,,,Nước ngoài,469.560 ₫,Miễn phí,30 Ngày Trả Hàng Miễn Phí,97%,100%,100%,['0'],['0'],['0'],['0'],['0']
laptop,Laptop văn phòng nguyên bản mọi chức năng đều tốt,https://www.lazada.vn/products/laptop-van-phong-nguyen-ban-moi-chuc-nang-deu-tot-i984854036.html,1.099.000 ₫,,,,Hà Nội,,63.400 ₫,,93%,92%,78%,['0'],['0'],['0'],['0'],['0']
laptop,Nguyên đế laptop samsung i5 6300HQ i7 6700HQ vega rời chạy ok,https://www.lazada.vn/products/nguyen-de-laptop-samsung-i5-6300hq-i7-6700hq-vega-roi-chay-ok-i2631370708.html,680.000 ₫,,,,Hồ Chí Minh,,27.300 ₫,,100%,75%,100%,['0'],['0'],['0'],['0'],['0']
laptop,Laptop giá rẻ. Laptop sinh viên. Laptop HP COMPAQ CQ60,https://www.lazada.vn/products/laptop-gia-re-laptop-sinh-vien-laptop-hp-compaq-cq60-i1618469968.html,990.000 ₫,42% Off,,,Thanh Hóa,1.699.969 ₫,80.200 ₫,,86%,100%,Không đủ thông tin,['0'],['0'],['0'],['0'],['0']
laptop,Máy Tính Xách Tay Adda Ab07505hx060300 5V 0.50A Hipaa Hai Bo S1 Hoàn Toàn P30 Mới,https://www.lazada.vn/products/may-tinh-xach-tay-adda-ab07505hx060300-5v-050a-hipaa-hai-bo-hoan-toan-p30-moi-i2524334726.html,219.000 ₫,,,,Nước ngoài,,17.000 ₫,,96%,94%,100%,['0'],['0'],['0'],['0'],['0']
laptop,"Thanh lý Laptop Dell P07G, core I3,Ngoại hình mới 95%, mỏng, Giá bán 1triệu.",https://www.lazada.vn/products/thanh-ly-laptop-dell-p07g-core-i3ngoai-hinh-moi-95-mong-gia-ban-1trieu-i2251237252.html,1.031.000 ₫,,,,Tiền Giang,,40.300 ₫,,87%,37%,100%,['0'],['0'],['0'],['0'],['0']
laptop,LENOVO THINKPAD X250 CORE I5 5200U RAM 8G SSD 256G 12.5INCH GIÁ RẺ,https://www.lazada.vn/products/lenovo-thinkpad-x250-core-i5-5200u-ram-8g-ssd-256g-125inch-gia-re-i2525261348.html,2.580.420 ₫,43% Off,,(1),Hồ Chí Minh,5.500.000 ₫,23.800 ₫,,96%,100%,100%,['0'],['0'],['0'],['0'],['1']
laptop,"[Trả góp 0%]Laptop probook 6560b core i5 2410m ram 4g ổ hdd 250g hàng nhập khẩu màn 15,6",https://www.lazada.vn/products/tra-gop-0laptop-probook-6560b-core-i5-2410m-ram-4g-o-hdd-250g-hang-nhap-khau-man-156-i259304231.html,2.400.000 ₫,,31 Đã bán,(10),Hà Nội,,74.400 ₫,,92%,50%,85%,['0'],['0'],['1'],['2'],['7']
laptop,"Thanh lý Laptop HP 8440p, Core I5, ram 6 gb, giá 1,4 triệu",https://www.lazada.vn/products/thanh-ly-laptop-hp-8440p-core-i5-ram-6-gb-gia-14-trieu-i2283458197.html,1.400.000 ₫,,24 Đã bán,(10),Tiền Giang,,40.300 ₫,,87%,37%,100%,['2'],['0'],['0'],['0'],['9']
laptop,Laptop AMD A4 4300 A6 4400 A8 4500 A10 4600 CPU Phiên Bản Chính Thức Lenovo,https://www.lazada.vn/products/laptop-amd-a4-4300-a6-4400-a8-4500-a10-4600-cpu-phien-ban-chinh-thuc-lenovo-i2524401227.html,151.000 ₫,74% Off,,,Nước ngoài,580.000 ₫,17.000 ₫,,96%,94%,100%,['0'],['0'],['0'],['0'],['0']
laptop,[Trả góp 0%]Laptop giá rẻ Dell Latitude E6410 Core i5-520M/ ram 4Gb/ SSD 128Gb/ 14 inch học tập giải trí - Bảo hành 6 tháng,https://www.lazada.vn/products/tra-gop-0laptop-gia-re-dell-latitude-e6410-core-i5-520m-ram-4gb-ssd-128gb-14-inch-hoc-tap-giai-tri-bao-hanh-6-thang-i259667498.html,2.550.000 ₫,49% Off,169 Đã bán,(50),Thái Bình,5.000.000 ₫,80.200 ₫,,95%,100%,Không đủ thông tin,['2'],['0'],['0'],['2'],['46']
laptop,[ Máy LikeNew 99% BH 1 Năm ] MacAir MVFM2 2019 Core i5/8Gb/256Gb/13.3 2K retina/ máy tuyển chọn cực đẹp .,https://www.lazada.vn/products/may-likenew-99-bh-1-nam-macair-mvfm2-2019-core-i58gb256gb133-2k-retina-may-tuyen-chon-cuc-dep-i2270494198.html,13.350.000 ₫,,,,Nghệ An,,90.400 ₫,,100%,100%,100%,['0'],['0'],['0'],['0'],['0']
laptop,"Laptop Acer E1 432 , học tập và làm việc, Intel Celeron 2955U, Ram 2gb, hdd 500gb, Win10, HĐ ổn định, ngoại hình tốt 92-95%",https://www.lazada.vn/products/laptop-acer-e1-432-hoc-tap-va-lam-viec-intel-celeron-2955u-ram-2gb-hdd-500gb-win10-hd-on-dinh-ngoai-hinh-tot-92-95-i2632724834.html,1.100.000 ₫,8% Off,,,Đồng Nai,1.200.000 ₫,Miễn phí,,100%,100%,100%,['0'],['0'],['0'],['0'],['0']
laptop,"Laptop cũ học tập, làm việc intel core i3 i5 ram 4gb 8gb 14in 15.6in",https://www.lazada.vn/products/laptop-cu-hoc-tap-lam-viec-intel-core-i3-i5-ram-4gb-8gb-14in-156in-i2651333668.html,2.699.000 ₫,,,,Đồng Nai,,48.200 ₫,,97%,100%,Không đủ thông tin,['0'],['0'],['0'],['0'],['0']
laptop,DELL MÁY ĐỒ HỌA DÒNG THỜI TRANG Dell Precision 5510 I7-6820HQ 16G-DD 512G Nvidia M1000 15.6 inch 4K Cảm Ứng,https://www.lazada.vn/products/dell-may-do-hoa-dong-thoi-trang-dell-precision-5510-i7-6820hq-16g-dd-512g-nvidia-m1000-156-inch-4k-cam-ung-i2104191046.html,15.000.000 ₫,,35 Đã bán,(6),Hưng Yên,,37.700 ₫,,100%,98%,100%,['0'],['0'],['0'],['0'],['6']
laptop,Laptop cũ giá rẻ sinh viên ( Core 2 Duo / 2GB / 120GB ) chính hãng,https://www.lazada.vn/products/laptop-cu-gia-re-sinh-vien-core-2-duo-2gb-120gb-chinh-hang-i1846898443.html,1.200.000 ₫,14% Off,,(2),Hồ Chí Minh,1.400.000 ₫,13.800 ₫,,90%,100%,100%,['0'],['0'],['0'],['0'],['2']
laptop,HP Elitebook X360 1030 G3 | Core i5-8350U | RAM 8GB | SSD 256GB | Màn 13.3 FHD xoay gập 360 cảm ứng,https://www.lazada.vn/products/hp-elitebook-x360-1030-g3-core-i5-8350u-ram-8gb-ssd-256gb-man-133-fhd-xoay-gap-360-cam-ung-i2499246149.html,6.350.000 ₫,31% Off,5 Đã bán,,Hồ Chí Minh,9.250.000 ₫,20.100 ₫,,88%,100%,100%,['0'],['0'],['0'],['0'],['0']
laptop,"Laptop 2 trong 1 HP Elite X2-210G2 Atom x5-8350, 2gb ram, 32gb SSD, màn 10.1” HD cảm ứng bàn phím tháo rời",https://www.lazada.vn/products/laptop-2-trong-1-hp-elite-x2-210g2-atom-x5-8350-2gb-ram-32gb-ssd-man-101-hd-cam-ung-ban-phim-thao-roi-i2372393276.html,1.700.000 ₫,,17 Đã bán,(8),Hưng Yên,,56.800 ₫,,91%,65%,100%,['0'],['0'],['0'],['1'],['7']
laptop,"Laptop văn phòng cho học sinh, sinh viên| Dell Latitude E7270",https://www.lazada.vn/products/laptop-van-phong-cho-hoc-sinh-sinh-vien-dell-latitude-e7270-i2651392534.html,3.900.000 ₫,,,,Thanh Hóa,,100.600 ₫,,Nhà bán hàng mới,Không đủ thông tin,Không đủ thông tin,['0'],['0'],['0'],['0'],['0']
laptop,Laptop cũ nhiều lựa chọn Pentium đến i3 i5 i7 Giá tốt nhất,https://www.lazada.vn/products/laptop-cu-nhieu-lua-chon-pentium-den-i3-i5-i7-gia-tot-nhat-i2663473697.html,2.100.000 ₫,,,,Hà Nội,,,,Nhà bán hàng mới,Không đủ thông tin,Không đủ thông tin,['0'],['0'],['0'],['0'],['0']
laptop,DELL XPS 9360 I5 I7,https://www.lazada.vn/products/dell-xps-9360-i5-i7-i2663767081.html,8.566.770 ₫,,,,Hưng Yên,,37.700 ₫,,100%,98%,100%,['0'],['0'],['0'],['0'],['0']
laptop,Laptop LG Gram 2 in1 14T90R-G.AH55A5 - BH 24 Tháng,https://www.lazada.vn/products/laptop-lg-gram-2-in1-14t90r-gah55a5-bh-24-thang-i2661437966.html,29.990.000 ₫,25% Off,,,Hồ Chí Minh,39.999.000 ₫,21.200 ₫,30 Ngày Trả Hàng Miễn Phí,99%,97%,99%,['0'],['0'],['0'],['0'],['0']
laptop,Laptop Lenovo Thinkpad X270 i5-6200U Màn 12 inch NHỎ GỌN THUẬN TIỆN DI CHUYỂN,https://www.lazada.vn/products/laptop-lenovo-thinkpad-x270-i5-6200u-man-12-inch-nho-gon-thuan-tien-di-chuyen-i2148043800.html,4.500.000 ₫,,14 Đã bán,(5),Hưng Yên,,51.100 ₫,,100%,98%,100%,['0'],['0'],['0'],['0'],['5']
laptop,Laptop Asus Vivobook 15X A1503ZA-L1422W i5-12500H|Xe Graphics|8GB|512GB|15.6'' OLED,https://www.lazada.vn/products/laptop-asus-vivobook-15x-a1503za-l1422w-i5-12500hxe-graphics8gb512gb156-oled-i1923279848.html,15.500.000 ₫,26% Off,5 Đã bán,,Hồ Chí Minh,20.990.000 ₫,12.800 ₫,30 Ngày Trả Hàng Miễn Phí,94%,100%,Không đủ thông tin,['0'],['0'],['0'],['0'],['0']
laptop,Laptop Dell Latitude 7390 Core i7-8650U RAM 16GB SSD 256GB 13.3inch IPS FHD Pin 4-6H,https://www.lazada.vn/products/laptop-dell-latitude-7390-core-i7-8650u-ram-16gb-ssd-256gb-133inch-ips-fhd-pin-4-6h-i2498613555.html,5.622.499 ₫,14% Off,8 Đã bán,(2),Hà Nội,,Miễn phí,,98%,100%,100%,['0'],['0'],['0'],['0'],['2']
laptop,"Laptop Asus Vivobook 15X OLED S3504VA-L1226W i5-1340P | 16GB| 512GB| 15.6"" FHD OLED| Intel Iris Xe| Win 11",https://www.lazada.vn/products/laptop-asus-vivobook-15x-oledva-l1226w-i5-1340p-16gb-512gb-156-fhd-oled-intel-iris-xe-win-11-i2455039202.html,17.337.000 ₫,21% Off,,,Hồ Chí Minh,21.990.000 ₫,16.300 ₫,30 Ngày Trả Hàng Miễn Phí,94%,100%,Không đủ thông tin,['0'],['0'],['0'],['0'],['0']
laptop,hp 8440P i5 Ram 6G hdd 1000GB Nhập Khẩu Nhật giá rẻ siêu bền 12 tháng bảo hành,https://www.lazada.vn/products/hp-8440p-i5-ram-6g-hdd-1000gb-nhap-khau-nhat-gia-re-sieu-ben-12-thang-bao-hanh-i251076602.html,1.571.000 ₫,,,,Hà Nội,,64.700 ₫,,79%,84%,96%,['0'],['0'],['0'],['0'],['1']
laptop,"Laptop Asus Zenbook UX431FN Core i7-8565U, 16gb Ram, 512gb SSD, VGA rời MX150, 14"" Full HD SRGB, vỏ nhôm siêu bền",https://www.lazada.vn/products/laptop-asus-zenbook-ux431fn-core-i7-8565u-16gb-ram-512gb-ssd-vga-roi-mx150-14-full-hd-srgb-vo-nhom-sieu-ben-i1478619003.html,6.500.000 ₫,,20 Đã bán,(4),Hưng Yên,14.000.000 ₫,70.000 ₫,,91%,65%,100%,['0'],['0'],['1'],['0'],['3']
laptop,"Laptop Asus Zenbook UX425EA Core i7-1165G7, 16gb Ram, 1tb SSD, 14inch Full HD vỏ nhôm siêu mỏng nhẹ, hàng nhập khẩu",https://www.lazada.vn/products/laptop-asus-zenbook-ux425ea-core-i7-1165g7-16gb-ram-1tb-ssd-14inch-full-hd-vo-nhom-sieu-mong-nhe-hang-nhap-khau-i1685080035.html,6.500.000 ₫,,11 Đã bán,(5),Hưng Yên,,70.000 ₫,,91%,65%,100%,['0'],['0'],['0'],['1'],['4']
laptop,Laptop Asus VivoBook A515EA-BQ1530W i3 1115G4 | 4GB RAM | 512GB SSD | 15.6 FHD | Win11| BẠC,https://www.lazada.vn/products/laptop-asus-vivobook-a515ea-bq1530w-i3-1115g4-4gb-ram-512gb-ssd-156-fhd-win11-bac-i1640017432.html,10.590.000 ₫,24% Off,9 Đã bán,(1),Hồ Chí Minh,13.890.000 ₫,23.800 ₫,30 Ngày Trả Hàng Miễn Phí,94%,100%,Không đủ thông tin,['0'],['0'],['1'],['0'],['0']
laptop,Crelander P8 Pocket mini chiếc laptop mini màn hình 8 inch sử dụng Chip thế hệ 12 intel N100,https://www.lazada.vn/products/crelander-p8-pocket-mini-chiec-laptop-mini-man-hinh-8-inch-su-dung-chip-the-he-12-intel-n100-i2394092031.html,8.800.000 ₫,,24 Đã bán,(7),Hà Nội,,38.000 ₫,,97%,100%,100%,['0'],['0'],['0'],['0'],['7']
laptop,"Asus Zenbook UX325EA Core i7-1065G7, 32gb ram, 1tb SSD, 13.3"" Full HD, Windows 11 siêu mỏng nhẹ độ bền tiêu chuẩn quân đội Mỹ",https://www.lazada.vn/products/asus-zenbook-ux325ea-core-i7-1065g7-32gb-ram-1tb-ssd-133-full-hd-windows-11-sieu-mong-nhe-do-ben-tieu-chuan-quan-doi-my-i1756461887.html,8.999.000 ₫,,24 Đã bán,(6),Hưng Yên,,70.000 ₫,,91%,65%,100%,['0'],['0'],['1'],['0'],['5']
laptop,"Laptop Lenovo ThinkPad E14 Gen 5 21JK006US i5-1335U, 8GB, 512GB, 14"" WUXGA, UHD Graphics, Win 11 Pro",https://www.lazada.vn/products/laptop-lenovo-thinkpad-e14-gen-5-21jk006us-i5-1335u-8gb-512gb-14-wuxga-uhd-graphics-win-11-pro-i2616774044.html,14.000.000 ₫,,,,Hà Nội,,78.950.100 ₫,,Không đủ thông tin,Không đủ thông tin,Không đủ thông tin,['0'],['0'],['0'],['0'],['0']
laptop,"Laptop Cũ Rẻ i7 7470 Cảm Ứng Ram 8GB SSD Màn hình 14 / Làm Văn Phòng, Học Tập Mượt Mà",https://www.lazada.vn/products/laptop-cu-re-i7-7470-cam-ung-ram-8gb-ssd-man-hinh-14-lam-van-phong-hoc-tap-muot-ma-i2562769782.html,4.200.000 ₫,28% Off,5 Đã bán,(3),Hồ Chí Minh,5.800.000 ₫,16.500 ₫,,96%,80%,94%,['0'],['0'],['0'],['0'],['4']
laptop,"THANH LÝ LAPTOP OFFICE, HỌC ONLINE, CHƠI GAME, FULL CHỨC NĂNG GIÁ RẺ",https://www.lazada.vn/products/thanh-ly-laptop-office-hoc-online-choi-game-full-chuc-nang-gia-re-i2657108668.html,2.530.000 ₫,,,,Hồ Chí Minh,,20.100 ₫,,Nhà bán hàng mới,Không đủ thông tin,Không đủ thông tin,['0'],['0'],['0'],['0'],['0']
laptop,"Máy tính cũ Macb00k Ari đời 2017 core i7-2.2ghz/ ram 8gb/ ssd 256gb, pin 4-5h, 13inch",https://www.lazada.vn/products/may-tinh-cu-macb00k-ari-doi-2017-core-i7-22ghz-ram-8gb-ssd-256gb-pin-4-5h-13inch-i2585556353.html,6.600.000 ₫,6% Off,,,Đồng Nai,7.699.000 ₫,Miễn phí,,95%,100%,100%,['0'],['0'],['0'],['0'],['0']
laptop,"Lenovo Thinkpad T540P Core i5, Ram 4Gb, SSD 120Gb, Màn hình 15.6"" máy nhập đẹp 95%",https://www.lazada.vn/products/lenovo-thinkpad-t540p-core-i5-ram-4gb-ssd-120gb-man-hinh-156-may-nhap-dep-95-i1768696631.html,6.850.000 ₫,,,,Nam Định,,90.400 ₫,,91%,90%,100%,['0'],['0'],['0'],['0'],['0']
laptop,Laptop Lenovo Ideapad 100S siêu mỏng nhẹ học tập giải trí văn phòng,https://www.lazada.vn/products/laptop-lenovo-ideapad-100s-sieu-mong-nhe-hoc-tap-giai-tri-van-phong-i2034003598.html,2.870.000 ₫,12% Off,7 Đã bán,(2),Hà Nội,3.270.000 ₫,Miễn phí,,98%,100%,100%,['0'],['0'],['0'],['1'],['1']
laptop,"100 máy Laptop #Thinkpad_X270 đã vừa về tới Tânmobile giá chỉ 2tr999k ( Shop test máy thật kỹ và sẽ trả đơn cho quý khách đã đặt hàng trước ) , đương nhiên quý khách đã đặt trước và chấp nhận chờ đợi sẽ được Shop nâng lên BH thành 5 tháng và sẽ được chọn",https://www.lazada.vn/products/100-may-laptop-thinkpad_x270-da-vua-ve-toi-tanmobile-gia-chi-2tr999k-shop-test-may-that-ky-va-se-tra-don-cho-quy-khach-da-dat-hang-truoc-duong-nhien-quy-khach-da-dat-truoc-va-chap-nhan-cho-doi-se-duoc-shop-nang-len-bh-thanh-5-thang-va-se-duoc-chon-i2427248007.html,2.900.000 ₫,,,,Hà Nội,,32.700 ₫,,Không đủ thông tin,Không đủ thông tin,Không đủ thông tin,['0'],['0'],['0'],['0'],['0']
laptop,"Laptop Cũ Rẻ i5 5480 5490 Ram 8GB SSD Màn hình 14 / Làm Văn Phòng, Học Tập Mượt Mà",https://www.lazada.vn/products/laptop-cu-re-i5-5480-5490-ram-8gb-ssd-man-hinh-14-lam-van-phong-hoc-tap-muot-ma-i2659915654.html,4.439.400 ₫,"56% Off
Giá Chào Sàn",,,Hồ Chí Minh,10.500.000 ₫,16.500 ₫,,96%,80%,94%,['0'],['0'],['0'],['0'],['0']
laptop,laptop gaming full bộ ASUS factory 15.6 inch i7/gen 12th J4125 notebookgaming máy tính xách tay 12GB 512GBSSD 1920*1080p warranty 2year,https://www.lazada.vn/products/laptop-gaming-full-bo-asus-factory-156-inch-i7gen-12th-j4125-notebookgaming-may-tinh-xach-tay-12gb-512gbssd-19201080p-warranty-2year-i1874428796.html,7.191.218 ₫,40% Off,103 Đã bán,(39),Hồ Chí Minh,,Miễn phí,,98%,Không đủ thông tin,Không đủ thông tin,['1'],['0'],['1'],['0'],['37']
laptop,"Microsoft Surface Pro 5, intel core i5, Ram 4Gb, SSD 128Gb màn hình 2k touch 12.3"" likenew",https://www.lazada.vn/products/microsoft-surface-pro-5-intel-core-i5-ram-4gb-ssd-128gb-man-hinh-2k-touch-123-likenew-i2420902362.html,4.650.000 ₫,,8 Đã bán,(1),Hà Nội,,45.100 ₫,,99%,100%,100%,['0'],['0'],['0'],['0'],['1']
laptop,Laptop mini Lenovo YB1-X91 lai máy tính bảng siêu siêu mỏng nhẹ cảm ứng mượt mà cho người hay di chuyển,https://www.lazada.vn/products/laptop-mini-lenovo-yb1-x91-lai-may-tinh-bang-sieu-sieu-mong-nhe-cam-ung-muot-ma-cho-nguoi-hay-di-chuyen-i2155793537.html,3.470.000 ₫,,9 Đã bán,(5),Hà Nội,,Miễn phí,,98%,100%,100%,['0'],['0'],['1'],['0'],['4']
laptop,Laptop Acer Aspire W700 laptop lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,https://www.lazada.vn/products/laptop-acer-aspire-w700-laptop-lai-may-tinh-bang-o-cung-ssd-man-hinh-cam-ung-cuc-muot-i2243876678.html,3.270.000 ₫,24% Off,9 Đã bán,(1),Hà Nội,4.289.000 ₫,Miễn phí,,98%,100%,100%,['0'],['0'],['0'],['0'],['1']
laptop,Laptop HP x2 210 G2 laptop lai máy tính bảng cảm ứng window 10 siêu mỏng nhẹ,https://www.lazada.vn/products/laptop-hp-x2-210-g2-laptop-lai-may-tinh-bang-cam-ung-window-10-sieu-mong-nhe-i2044382469.html,3.070.000 ₫,6% Off,5 Đã bán,(1),Hà Nội,3.270.000 ₫,Miễn phí,,98%,100%,100%,['0'],['0'],['0'],['0'],['1']
laptop,Laptop Samsung 110S1K chip lõi tứ siêu mỏng nhẹ chỉ 11.6 inch dễ dàng mang đi,https://www.lazada.vn/products/laptop-samsung-110s1k-chip-loi-tu-sieu-mong-nhe-chi-116-inch-de-dang-mang-di-i2171613218.html,2.870.000 ₫,,,,Hà Nội,,Miễn phí,,98%,100%,100%,['0'],['0'],['0'],['0'],['0']
laptop,Laptop Samsung core i5 ram 8G có card đồ họa 14in,https://www.lazada.vn/products/laptop-samsung-core-i5-ram-8g-co-card-do-hoa-14in-i2624728330.html,1.790.000 ₫,,,,Hồ Chí Minh,,27.300 ₫,,100%,100%,Không đủ thông tin,['0'],['0'],['0'],['0'],['0']
laptop,Laptop cũ giá rẻ học tập làm việc core i3 i5 ram 4gb - 8gb,https://www.lazada.vn/products/laptop-cu-gia-re-hoc-tap-lam-viec-core-i3-i5-ram-4gb-8gb-i2291331444.html,1.799.000 ₫,,133 Đã bán,(36),Đồng Nai,,65.500 ₫,,99%,100%,50%,['0'],['0'],['0'],['0'],['36']
laptop,LAPTOP HP 850 G3 6300U MÀN HÌNH CẢM ỨNG FULL HD 1080 + màn hình rộng phím số + led,https://www.lazada.vn/products/laptop-hp-850-g3-6300u-man-hinh-cam-ung-full-hd-1080-man-hinh-rong-phim-so-led-i2148091426.html,4.200.000 ₫,,,,Hưng Yên,,56.800 ₫,,100%,98%,100%,['0'],['0'],['0'],['0'],['0']
laptop,Laptop Dell 7240. Mỏng nhẹ giá tốt.,https://www.lazada.vn/products/laptop-dell-7240-mong-nhe-gia-tot-i2212086652.html,12.000.000 ₫,,,,Thái Nguyên,,43.900 ₫,,Không đủ thông tin,Không đủ thông tin,Không đủ thông tin,['0'],['0'],['0'],['0'],['0']
laptop,Laptop cũ giá rẻ học tập làm việc core i3 i5 ram 4gb - 8gb,https://www.lazada.vn/products/laptop-cu-gia-re-hoc-tap-lam-viec-core-i3-i5-ram-4gb-8gb-i2301271372.html,1.799.000 ₫,,64 Đã bán,(18),Đồng Nai,,65.500 ₫,,96%,50%,50%,['1'],['0'],['0'],['1'],['16']
laptop,ASUS ZENBOOK 14 Q410 i5 13500H/ RAM 8GB/ SSD 512GB/ 14.5INCH 2.8K OLED/ LAPTOP DOANH NHÂN CAO CẤP/ HỖ TRỢ LẬP TRÌNH ĐỒ HỌA/ GIÁ RẺ,https://www.lazada.vn/products/asus-zenbook-14-q410-i5-13500h-ram-8gb-ssd-512gb-145inch-28k-oled-laptop-doanh-nhan-cao-cap-ho-tro-lap-trinh-do-hoa-gia-re-i2646227078.html,14.900.000 ₫,,,,Hồ Chí Minh,,27.300 ₫,,Không đủ thông tin,Không đủ thông tin,Không đủ thông tin,['0'],['0'],['0'],['0'],['0']
laptop,Laptop xách tay giá rẻ DELL XPS 13 9380 I5–8265U | Ram 8GB | SSD 256GB | 13.3″ HD | Card On Pin 90%,https://www.lazada.vn/products/laptop-xach-tay-gia-re-dell-xps-13-9380-i58265u-ram-8gb-ssd-256gb-133-hd-card-on-pin-90-i2634584435.html,8.500.000 ₫,,,,Hà Nội,,Miễn phí,,Không đủ thông tin,100%,100%,['0'],['0'],['0'],['0'],['0']
laptop,DELL 7559 CHUYÊN DÒNG ĐỒ HỌA + GAME SIÊU MƯỢT,https://www.lazada.vn/products/dell-7559-chuyen-dong-do-hoa-game-sieu-muot-i2005576674.html,8.120.000 ₫,,100 Đã bán,(15),Hưng Yên,,37.700 ₫,,97%,100%,100%,['0'],['0'],['0'],['0'],['15']
laptop,"Laptop 2 trong 1 Asus Flip TP412F Core i7-10510U, 16gb Ram, 512gb SSD, 14""Full HD cảm ứng gập 360 độ",https://www.lazada.vn/products/laptop-2-trong-1-asus-flip-tp412f-core-i7-10510u-16gb-ram-512gb-ssd-14full-hd-cam-ung-gap-360-do-i1478752227.html,6.900.000 ₫,,13 Đã bán,(5),Hưng Yên,,70.000 ₫,,91%,65%,100%,['1'],['0'],['1'],['1'],['2']
laptop,"[Laptop Quốc Dân] Dell Latitude 7480 Carbon 2K bản max option, Core i5 6300U/ Ram 16Gb/ SSD Mvme 512Gb/ 14'' IPS 2K Touch .",https://www.lazada.vn/products/laptop-quoc-dan-dell-latitude-7480-carbon-2k-ban-max-option-core-i5-6300u-ram-16gb-ssd-mvme-512gb-14-ips-2k-touch-i2652918933.html,7.250.000 ₫,,,,Nghệ An,,90.400 ₫,,100%,100%,100%,['0'],['0'],['0'],['0'],['0']
laptop,Laptop Asus Vivobook 15 i3-1315U/8GB/512GB/Win11 (X1504VA-NJ069W),https://www.lazada.vn/products/laptop-asus-vivobook-15-i3-1315u8gb512gbwin11-x1504va-nj069w-i2403913544.html,12.690.000 ₫,,,,Hồ Chí Minh,,,30 Ngày Trả Hàng Miễn Phí,99%,Không đủ thông tin,100%,['0'],['0'],['0'],['0'],['0']
laptop,🔍 HP Elitebook 830 G5 | Core i5-8350 | RAM 8GB | SSD 256GB | MÀN 13.3” FHD,https://www.lazada.vn/products/hp-elitebook-830-g5-core-i5-8350-ram-8gb-ssd-256gb-man-133-fhd-i2652010243.html,6.800.000 ₫,,,,Thanh Hóa,,100.600 ₫,,Nhà bán hàng mới,Không đủ thông tin,Không đủ thông tin,['0'],['0'],['0'],['0'],['0']
laptop,Laptop Asus X415EA-EK047T (Intel Core i3-1115G4/4GB RAM/256GB SSD/14.0-inch FHD/Win 10),https://www.lazada.vn/products/laptop-asus-x415ea-ek047t-intel-core-i3-1115g44gb-ram256gb-ssd140-inch-fhdwin-10-i1378083647.html,8.890.000 ₫,30% Off,6 Đã bán,(2),Hồ Chí Minh,12.790.000 ₫,23.800 ₫,30 Ngày Trả Hàng Miễn Phí,94%,100%,Không đủ thông tin,['0'],['0'],['0'],['0'],['2']
laptop,"Laptop văn phòng cho học sinh, sinh viên|LAPTOP ASUS VIVOBOOK",https://www.lazada.vn/products/laptop-van-phong-cho-hoc-sinh-sinh-vienlaptop-asus-vivobook-i2651332909.html,5.200.000 ₫,,,,Thanh Hóa,,100.600 ₫,,Nhà bán hàng mới,Không đủ thông tin,Không đủ thông tin,['0'],['0'],['0'],['0'],['0']
laptop,[ Laptop Văn Phòng Cao Cấp ] Dell XPS 9360 Core i5 7200U/ Ram 8Gb/ SSD Mvme 512Gb/ 13.3'' IPS FHD/ vỏ hợp kim nhôm & Carbon siêu mỏng.,https://www.lazada.vn/products/laptop-van-phong-cao-cap-dell-xps-9360-core-i5-7200u-ram-8gb-ssd-mvme-512gb-133-ips-fhd-vo-hop-kim-nhom-carbon-sieu-mong-i2599936921.html,8.550.000 ₫,,,,Nghệ An,,90.400 ₫,,100%,100%,100%,['0'],['0'],['0'],['0'],['0']
laptop,Laptop HP Pavilion Aero 13-be2098AU R7 7735U/16GB/512GB/13.3''WUXGA/Win11,https://www.lazada.vn/products/laptop-hp-pavilion-aero-13-be2098au-r7-7735u16gb512gb133wuxgawin11-i2506934181.html,19.690.000 ₫,10% Off,,,Hồ Chí Minh,21.990.000 ₫,,30 Ngày Trả Hàng Miễn Phí,96%,Không đủ thông tin,81%,['0'],['0'],['0'],['0'],['0']
laptop,"Laptop đeo doanh nhân 5310 cấu hình k.hủng, ram 16, ssd 512, chip i7 thế hệ 10, mỏng, nhẹ đẹp trang trọng, viền màn hình mỏng, giá cả vô cùng hợp lí",https://www.lazada.vn/products/laptop-deo-doanh-nhan-5310-cau-hinh-khung-ram-16-ssd-512-chip-i7-the-he-10-mong-nhe-dep-trang-trong-vien-man-hinh-mong-gia-ca-vo-cung-hop-li-i2434460624.html,10.590.000 ₫,,,,Thanh Hóa,,56.800 ₫,,96%,100%,66%,['0'],['0'],['0'],['0'],['0']
laptop,HP Elitebook 830G5 Core i5-8250U ram 8Gb ssd 256Gb 13.3 inch Full HS Ips,https://www.lazada.vn/products/hp-elitebook-830g5-core-i5-8250u-ram-8gb-ssd-256gb-133-inch-full-hs-ips-i2599852494.html,5.750.000 ₫,,6 Đã bán,,Thái Bình,,Miễn phí,,95%,100%,Không đủ thông tin,['0'],['0'],['0'],['0'],['0']
