,Type,Title,Links,Price,Discount_percent,Sold,Preview,Location,Original,Ship_price,Return,Positive_review,Ship_on_time,Rate_response,One_star,Two_star,Three_star,Four_star,Five_star
61,quần áo,Đồ bộ nữ mặc nhà vải đũi nhăn mềm siêu mát quần có túi cách điệu nút áo xinh xắn đủ size từ 40-70kg,https://www.lazada.vn/products/do-bo-nu-mac-nha-vai-dui-nhan-mem-sieu-mat-quan-co-tui-cach-dieu-nut-ao-xinh-xan-du-size-tu-40-70kg-i1516855581.html,89.954 ₫,59% Off,2.7K Đã bán,(630),Hồ Chí Minh,219.000 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,98%,93%,100%,1,0,10,22,597
62,quần áo,Đồ bộ nữ mặc nhà thun lạnh cotton lụa 4 chiều hai dây mặc mát cho nữ loại 1 siêu xịn siêu rẻ từ 40-70kg,https://www.lazada.vn/products/do-bo-nu-mac-nha-thun-lanh-cotton-lua-4-chieu-hai-day-mac-mat-cho-nu-loai-1-sieu-xin-sieu-re-tu-40-70kg-i649118121.html,59.000 ₫,50% Off,9.5K Đã bán,(1845),Hồ Chí Minh,119.000 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,98%,93%,100%,N/A,N/A,N/A,N/A,N/A
63,quần áo,"XẢ KHO 99K - Đồ Bộ Nữ Mặc Ở Nhà Sát Nách Đùi, Vải Kate, Lụa Kiểu Đẹp Dễ Thương Brosi",https://www.lazada.vn/products/xa-kho-99k-do-bo-nu-mac-o-nha-sat-nach-dui-vai-kate-lua-kieu-dep-de-thuong-brosi-i2588498518.html,85.009 ₫,55% Off,106 Đã bán,(54),Hồ Chí Minh,189.000 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,99%,100%,100%,0,0,1,0,54
64,quần áo,Đồ Ngủ Cotton 100% Bộ Đồ Capris Tay Ngắn Hàn Quốc Mùa Hè Cho Nữ Dáng Rộng Mùa Xuân Và Mùa Hè Có Thể Mặc Bên Ngoài Như Quần Áo Gia Dụng,https://www.lazada.vn/products/do-ngu-cotton-100-bo-do-capris-tay-ngan-han-quoc-mua-he-cho-nu-dang-rong-mua-xuan-va-mua-he-co-the-mac-ben-ngoai-nhu-quan-ao-gia-dung-i2077365811.html,117.800 ₫,26% Off,23 Đã bán,(25),Nước ngoài,158.746 ₫,17.000 ₫,Không áp dụng chính sách bảo hành,94%,99%,93%,0,0,1,0,24
65,quần áo,"Set Đồ Bộ Áo Thun Cotton In gấu Lớn 3D Phối Quần Đùi Siêu Cưng , Hot , Đi Chơi Cực Xinh DB62145",https://www.lazada.vn/products/set-do-bo-ao-thun-cotton-in-gau-lon-3d-phoi-quan-dui-sieu-cung-hot-di-choi-cuc-xinh-db62145-i2393811680.html,40.000 ₫,50% Off,249 Đã bán,(73),Hồ Chí Minh,120.000 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,94%,95%,100%,2,0,1,4,66
66,quần áo,"Set Bộ Áo Kiểu Sát Nách Nhúng Bèo Cổ Vuông Tùng Xòe In Gấu 3D Phối Quần Đùi vải Bố Siêu Cưng , Hot , Đi Chơi Cực Xinh DB100735846",https://www.lazada.vn/products/set-bo-ao-kieu-sat-nach-nhung-beo-co-vuong-tung-xoe-in-gau-3d-phoi-quan-dui-vai-bo-sieu-cung-hot-di-choi-cuc-xinh-db100735846-i2579603124.html,121.000 ₫,33% Off,53 Đã bán,(10),Hồ Chí Minh,180.000 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,94%,95%,100%,0,0,0,0,10
67,quần áo,Set đồ nữ mặc nhà rẻ đẹp mùa hè bộ đùi nữ bộ quần áo nữ chất thun cotton in chữ The Thời Xưởng May Thanh Nga WQA 036,https://www.lazada.vn/products/set-do-nu-mac-nha-re-dep-mua-he-bo-dui-nu-bo-quan-ao-nu-chat-thun-cotton-in-chu-the-thoi-xuong-may-thanh-nga-wqa-036-i2579011508.html,33.489 ₫,66% Off,132 Đã bán,(71),Hà Nội,98.000 ₫,38.000 ₫,3 ngày trả hàng cho Nhà bán hàng,64%,100%,79%,14,4,0,0,53
68,quần áo,Đồ Bộ Ngủ Thun Sữa Cotton Siêu Dễ Thương,https://www.lazada.vn/products/do-bo-ngu-thun-sua-cotton-sieu-de-thuong-i2403385217.html,92.000 ₫,49% Off,460 Đã bán,(127),Hồ Chí Minh,180.000 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,97%,100%,100%,0,0,1,2,124
69,quần áo,"Set Đồ Bộ Áo Thun In chữ B 2 mặt Tay Áo Khác Màu Phối Quần Đùi Siêu Cưng , Hot , Đi Chơi Cực Xinh",https://www.lazada.vn/products/set-do-bo-ao-thun-in-chu-b-2-mat-tay-ao-khac-mau-phoi-quan-dui-sieu-cung-hot-di-choi-cuc-xinh-i2607258236.html,95.000 ₫,32% Off,28 Đã bán,(10),Hồ Chí Minh,140.000 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,94%,95%,100%,0,0,0,0,10
70,quần áo,Đồ Bộ Đùi Cánh tiên Vải Đũi Xịn Mềm Mại - Freesize Dưới 58kg - Đồ Bộ Mặc Nhà Xinh Xắn - Shop Nguyên Khánh Store,https://www.lazada.vn/products/do-bo-dui-canh-tien-vai-dui-xin-mem-mai-freesize-duoi-58kg-do-bo-mac-nha-xinh-xan-shop-nguyen-khanh-store-i2428488104.html,39.000 ₫,51% Off,87 Đã bán,(31),Hồ Chí Minh,80.000 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,96%,97%,86%,2,2,0,0,27
71,quần áo,đồ bộ phi phối ren,https://www.lazada.vn/products/do-bo-phi-phoi-ren-i2207345680.html,35.000 ₫,13% Off,121 Đã bán,(26),Hồ Chí Minh,40.000 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,98%,91%,Không đủ thông tin,1,0,0,1,24
72,quần áo,[HCM]ĐỒ BỘ TOLE MẶC NHÀ HOA NHÍ DỄ THƯƠNG (ẢNH THẬT KÈM VIDEO) GIAO HOA NGẪU NHIÊN CÓ SIZE 40-75KG -TL14,https://www.lazada.vn/products/hcmdo-bo-tole-mac-nha-hoa-nhi-de-thuong-anh-that-kem-video-giao-hoa-ngau-nhien-co-size-40-75kg-tl14-i1030862648.html,79.000 ₫,50% Off,227 Đã bán,(41),Hồ Chí Minh,158.000 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,94%,100%,60%,0,1,0,3,38
73,quần áo,2024 Áo thun nữ áo thun tay ngắn dáng rộng và đa năng mới kích thước lớn Hàn Quốc,https://www.lazada.vn/products/2024-ao-thun-nu-ao-thun-tay-ngan-dang-rong-va-da-nang-moi-kich-thuoc-lon-han-quoc-i2626090985.html,68.379 ₫,64% Off,17 Đã bán,(12),Nước ngoài,190.000 ₫,17.000 ₫,Không áp dụng chính sách bảo hành,91%,100%,Không đủ thông tin,4,0,0,0,8
74,quần áo,Hengshanyuan Áo Thun Dài Tay Cổ Vuông mặc kèm áo Thun Xương Cá bó sát,https://www.lazada.vn/products/hengshanyuan-ao-thun-dai-tay-co-vuong-mac-kem-ao-thun-xuong-ca-bo-sat-i2603779335.html,128.000 ₫,44% Off,14 Đã bán,(11),Nước ngoài,228.800 ₫,,Được đổi ý,98%,Không đủ thông tin,100%,0,0,0,0,11
75,quần áo,Bộ đồ ngủ tay ngắn thời trang 2023 dành cho nữ lzf0831,https://www.lazada.vn/products/bo-do-ngu-tay-ngan-thoi-trang-2023-danh-cho-nu-lzf0831-i2634094653.html,55.479 ₫,44% Off,24 Đã bán,(7),Nước ngoài,99.000 ₫,,Không áp dụng chính sách bảo hành,98%,Không đủ thông tin,100%,0,0,0,0,8
76,quần áo,"Set Đồ Bộ Áo Thun Form Rộng In Số 23 Phối Quần Lửng NGố Siêu Sang ,Hot , Đi Chơi , Dạo Phố",https://www.lazada.vn/products/set-do-bo-ao-thun-form-rong-in-so-23-phoi-quan-lung-ngo-sieu-sang-hot-di-choi-dao-pho-i2631106737.html,84.000 ₫,44% Off,12 Đã bán,(0),Hồ Chí Minh,50.000 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,94%,95%,100%,0,0,0,0,1
77,quần áo,Bộ đồ ngủ nữ chất liệu cotton phối ren họa tiết hoa dễ thương thời trang mùa hè cao cấp,https://www.lazada.vn/products/bo-do-ngu-nu-chat-lieu-cotton-phoi-ren-hoa-tiet-hoa-de-thuong-thoi-trang-mua-he-cao-cap-i2607841891.html,88.263 ₫,35% Off,18 Đã bán,(7),Nước ngoài,136.000 ₫,,Không áp dụng chính sách bảo hành,92%,Không đủ thông tin,100%,0,0,0,1,6
78,quần áo,Áo thun nữ mùa hè quần short ôm sát áo hở eo cổ chữ U quần short tay ngắn hoa mới 2024,https://www.lazada.vn/products/ao-thun-nu-mua-he-quan-short-om-sat-ao-ho-eo-co-chu-u-quan-short-tay-ngan-hoa-moi-2024-i2610450013.html,29.421 ₫,61% Off,34 Đã bán,(8),Nước ngoài,105.000 ₫,,Không áp dụng chính sách bảo hành,95%,Không đủ thông tin,100%,0,0,0,0,8
79,quần áo,Bộ ngủ pijama cổ sen mặc nhà quần cộc áo cộc dễ thương,https://www.lazada.vn/products/bo-ngu-pijama-co-sen-mac-nha-quan-coc-ao-coc-de-thuong-i2016201063.html,32.525 ₫,67% Off,159 Đã bán,(34),Hồ Chí Minh,99.900 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,91%,100%,50%,3,0,0,0,31
80,quần áo,[3 SIZE 45-70KG) Đồ bộ LỤA ĐÙI CHẤM BI CHẤT VẢI LỤA HÀN MỀM MÁT thời trang,https://www.lazada.vn/products/3-size-45-70kg-do-bo-lua-dui-cham-bi-chat-vai-lua-han-mem-mat-thoi-trang-i2070420835.html,33.454 ₫,66% Off,6.0K Đã bán,(1730),Hồ Chí Minh,99.000 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,97%,96%,97%,20,17,30,44,1619
81,quần áo,Sét Bộ Đùi Nữ From Rộng Chất Cotton Su_B,https://www.lazada.vn/products/set-bo-dui-nu-from-rong-chat-cotton-su_b-i2335600527.html,62.000 ₫,48% Off,464 Đã bán,(125),Thanh Hóa,120.000 ₫,37.700 ₫,3 ngày trả hàng cho Nhà bán hàng,93%,99%,66%,2,1,5,6,111
82,quần áo,SET BAGGY JEANS ỐNG SUÔNG + SƠ MI TAY DÀI,https://www.lazada.vn/products/set-baggy-jeans-ong-suong-so-mi-tay-dai-i1223423561.html,59.000 ₫,,1.2K Đã bán,(378),Hồ Chí Minh,,18.300 ₫,3 ngày trả hàng cho Nhà bán hàng,93%,97%,100%,5,6,7,28,332
83,quần áo,Áo Phông Cổ Tim In Hình Số 91.Nam Nữ Cotton From Rộng Dài Tay Lửng,https://www.lazada.vn/products/ao-phong-co-tim-in-hinh-so-91nam-nu-cotton-from-rong-dai-tay-lung-i2594133736.html,49.500 ₫,50% Off,253 Đã bán,(60),Hà Nội,99.000 ₫,32.700 ₫,3 ngày trả hàng cho Nhà bán hàng,91%,99%,81%,2,1,1,4,52
84,quần áo,Bộ đồ áo BBR kèm quần sooc(có bán lẻ áo),https://www.lazada.vn/products/bo-do-ao-bbr-kem-quan-soocco-ban-le-ao-i2317427086.html,39.699 ₫,12% Off,236 Đã bán,(76),Nam Định,45.000 ₫,37.700 ₫,3 ngày trả hàng cho Nhà bán hàng,93%,99%,80%,3,0,3,5,66
85,quần áo,Sét 3 món thêu gấᴜ sẵn sll Chất cực đẹp luôn ạ. Mặc lên đảm bảo siêu xinh luôn. Hình thêu.,https://www.lazada.vn/products/set-3-mon-theu-ga-san-sll-chat-cuc-dep-luon-a-mac-len-dam-bao-sieu-xinh-luon-hinh-theu-i2181424912.html,69.120 ₫,59% Off,572 Đã bán,(186),Hà Nội,169.000 ₫,32.700 ₫,3 ngày trả hàng cho Nhà bán hàng,91%,99%,64%,7,5,4,12,158
86,quần áo,Áo phông áo thun nam nữ form rộng tay DÀI UNisex IN THE CLOSETÁo Thun Unisex Nam Nữ Form Rộng Tay Lỡ Thời Trang Hàn Quốc Độc Đẹp Vải Dày Mịn Thoáng Mát Thiết Kế Thời Trang Kiểu Dáng Năng Động Trẻ Tru,https://www.lazada.vn/products/ao-phong-ao-thun-nam-nu-form-rong-tay-dai-unisex-in-the-closetao-thun-unisex-nam-nu-form-rong-tay-lo-thoi-trang-han-quoc-doc-dep-vai-day-min-thoang-mat-thiet-ke-thoi-trang-kieu-dang-nang-dong-tre-tru-i824434731.html,45.535 ₫,54% Off,353 Đã bán,(83),Hồ Chí Minh,99.000 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,94%,96%,75%,2,1,4,8,68
87,quần áo,Set Đồ Bộ Pyjama Nữ Cổ Vuông Bèo Tiểu Thư Tay Phồng Bo Chun Chất Liệu Lụa Kate Cao Cấp Siêu Rẻ Tại Xưởng MunLive,https://www.lazada.vn/products/set-do-bo-pyjama-nu-co-vuong-beo-tieu-thu-tay-phong-bo-chun-chat-lieu-lua-kate-cao-cap-sieu-re-tai-xuong-munlive-i2494308230.html,42.000 ₫,57% Off,33 Đã bán,(12),Hà Nội,138.000 ₫,32.700 ₫,3 ngày trả hàng cho Nhà bán hàng,93%,100%,100%,1,0,0,0,11
88,quần áo,"Bộ Quần Áo Nữ, Quần Short, Áo Cổ Tròn Sát Nách, Bo Line Vải Bo Gân Siêu Xinh, Co Giãn Tốt, Thiết Kế Sang Chảnh, Tôn Dáng, Dễ Thương, Đi Chơi, Dạo Phố Đều Đẹp ( đủ màu )",https://www.lazada.vn/products/bo-quan-ao-nu-quan-short-ao-co-tron-sat-nach-bo-line-vai-bo-gan-sieu-xinh-co-gian-tot-thiet-ke-sang-chanh-ton-dang-de-thuong-di-choi-dao-pho-deu-dep-du-mau-i2394604275.html,37.079 ₫,63% Off,548 Đã bán,(139),Hồ Chí Minh,100.000 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,85%,96%,99%,32,8,7,1,91
89,quần áo,Set Quần Suông + Áo Bẹt Vai Bèo,https://www.lazada.vn/products/set-quan-suong-ao-bet-vai-beo-i1943696250.html,75.000 ₫,,995 Đã bán,(193),Hồ Chí Minh,,18.300 ₫,3 ngày trả hàng cho Nhà bán hàng,92%,99%,60%,5,5,12,13,158
90,quần áo,Bộ Đồ Ngủ Áo Tay Ngắn In Họa Tiết Gấu Và Dâu Tây Dễ Thương Thời Trang Mùa Hè Cho Nữ,https://www.lazada.vn/products/bo-do-ngu-ao-tay-ngan-in-hoa-tiet-gau-va-dau-tay-de-thuong-thoi-trang-mua-he-cho-nu-i2634161278.html,75.654 ₫,54% Off,27 Đã bán,(14),Nước ngoài,165.000 ₫,,Không áp dụng chính sách bảo hành,98%,Không đủ thông tin,100%,0,0,0,0,14
91,quần áo,"DUOHANZI Bộ đồ ngủ ngoại cỡ của phụ nữ thiết lập với miếng đệm vú, giản dị và ngọt ngào, có thể được mặc bên ngoài Tracksuit",https://www.lazada.vn/products/duohanzi-bo-do-ngu-ngoai-co-cua-phu-nu-thiet-lap-voi-mieng-dem-vu-gian-di-va-ngot-ngao-co-the-duoc-mac-ben-ngoai-tracksuit-i2602427981.html,109.000 ₫,44% Off,46 Đã bán,(18),Nước ngoài,195.200 ₫,,Được đổi ý,97%,Không đủ thông tin,100%,0,0,1,0,17
92,quần áo,"Đồ Bộ Mặc Nhà Pijama Nữ Nhiều Mẫu Tự Chọn Đủ Size Hàng Cao Cấp, Chất Mát Phù Hợp Mặc Hè, Thu",https://www.lazada.vn/products/do-bo-mac-nha-pijama-nu-nhieu-mau-tu-chon-du-size-hang-cao-cap-chat-mat-phu-hop-mac-he-thu-i2519734472.html,49.500 ₫,50% Off,47 Đã bán,(22),Hà Nội,159.000 ₫,32.700 ₫,3 ngày trả hàng cho Nhà bán hàng,93%,100%,60%,0,0,0,0,23
93,quần áo,Đồ bộ nữ ANH MỸ pijama chất liệu lụa mango cao cấp tay ngắn quần dài MGD - 03,https://www.lazada.vn/products/do-bo-nu-anh-my-pijama-chat-lieu-lua-mango-cao-cap-tay-ngan-quan-dai-mgd-03-i2177250270.html,86.000 ₫,57% Off,3.1K Đã bán,(1106),Hồ Chí Minh,200.000 ₫,16.500 ₫,Được đổi ý,98%,100%,75%,5,3,5,14,1079
94,quần áo,Set bộ áo thun tay lỡ phối quần xuông trơn Unisex form rộng 38-65kg [ Video + Ảnh chụp thật ]-Phù thuỷ cưỡi chổi,https://www.lazada.vn/products/set-bo-ao-thun-tay-lo-phoi-quan-xuong-tron-unisex-form-rong-38-65kg-video-anh-chup-that-phu-thuy-cuoi-choi-i2122948443.html,40.000 ₫,,68 Đã bán,(13),Thanh Hóa,80.000 ₫,37.700 ₫,3 ngày trả hàng cho Nhà bán hàng,91%,100%,96%,0,1,1,0,11
95,quần áo,"[HCM] Đồ bộ tole nữ, bộ lanh mặc nhà quần dài, tay ngắn, cổ tròn F21 VNXK SHOP5SAO (43-75kg)",https://www.lazada.vn/products/hcm-do-bo-tole-nu-bo-lanh-mac-nha-quan-dai-tay-ngan-co-tron-f21-vnxk-shop5sao-43-75kg-i2557267571.html,106.390 ₫,40% Off,135 Đã bán,(65),Hồ Chí Minh,177.000 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,99%,98%,94%,0,0,0,3,62
96,quần áo,Áo thun chất cotton su form rộng tay lỡ kèm xích - chữ nổi kèm xích,https://www.lazada.vn/products/ao-thun-chat-cotton-su-form-rong-tay-lo-kem-xich-chu-noi-kem-xich-i2391431484.html,39.000 ₫,34% Off,326 Đã bán,(109),Thanh Hóa,59.000 ₫,37.700 ₫,3 ngày trả hàng cho Nhà bán hàng,93%,99%,94%,1,1,0,2,105
97,quần áo,"QUẦN ÁO NỮ, SET ÁO INTAGRAMM KÈM QUẦN KAKI TRẮNG",https://www.lazada.vn/products/quan-ao-nu-set-ao-intagramm-kem-quan-kaki-trang-i1987689893.html,32.783 ₫,53% Off,253 Đã bán,(58),Nam Định,180.000 ₫,37.700 ₫,3 ngày trả hàng cho Nhà bán hàng,91%,100%,100%,N/A,N/A,N/A,N/A,N/A
98,quần áo,NHẬP MÃ 66FALAZSOCIAL30 GIẢM 12% Đồ Bộ Ngủ Nữ Hai Dây Hisexy Mịn MS12,https://www.lazada.vn/products/nhap-ma-66falazsocial30-giam-12-do-bo-ngu-nu-hai-day-hisexy-min-ms12-i2526109021.html,85.009 ₫,39% Off,647 Đã bán,(221),Hồ Chí Minh,139.000 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,98%,100%,95%,0,0,3,3,217
99,quần áo,Bộ đùi mặc nhà/ set đồ đi chơi chất thun lạnh co giãn 4 chiều áo hai dây hoạ tiết đẹp,https://www.lazada.vn/products/bo-dui-mac-nha-set-do-di-choi-chat-thun-lanh-co-gian-4-chieu-ao-hai-day-hoa-tiet-dep-i2523976991.html,42.000 ₫,50% Off,6 Đã bán,(4),Hồ Chí Minh,84.000 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,83%,100%,Không đủ thông tin,N/A,N/A,N/A,N/A,N/A
100,quần áo,"Set Đồ Bộ Áo Thun Tay Dài In Gấu 1 Bên Eo Phối Quần Dài In Gấu 1 Bên Bo Lai Vải Thun Nỉ Siêu Cưng , Hot , Đi Chơi Cực Xinh DB901758021",https://www.lazada.vn/products/set-do-bo-ao-thun-tay-dai-in-gau-1-ben-eo-phoi-quan-dai-in-gau-1-ben-bo-lai-vai-thun-ni-sieu-cung-hot-di-choi-cuc-xinh-db901758021-i2422066827.html,108.000 ₫,23% Off,37 Đã bán,(9),Hồ Chí Minh,,,,,,,N/A,N/A,N/A,N/A,N/A
101,quần áo,Áo thun nữ form vừa kiểu mới 2023 phối tay dài thun cotton áo phông đẹp dáng ôm in chữ thời trang basic đơn giản giá rẻ bán chạy quần áo thời trang giá kho sỉ,https://www.lazada.vn/products/ao-thun-nu-form-vua-kieu-moi-2023-phoi-tay-dai-thun-cotton-ao-phong-dep-dang-om-in-chu-thoi-trang-basic-don-gian-gia-re-ban-chay-quan-ao-thoi-trang-gia-kho-si-i2433952428.html,41.000 ₫,49% Off,291 Đã bán,(96),Hồ Chí Minh,,,,,,,N/A,N/A,N/A,N/A,N/A
102,quần áo,Set Bộ Đùi Nữ ÁoThun Polo Trắng + Quần đùi Đen ống rông- Battle,https://www.lazada.vn/products/set-bo-dui-nu-aothun-polo-trang-quan-dui-den-ong-rong-battle-i2304542625.html,64.121 ₫,50% Off,31 Đã bán,(13),Hà Nội,129.000 ₫,32.700 ₫,3 ngày trả hàng cho Nhà bán hàng,91%,99%,81%,1,1,0,0,11
103,quần áo,"Set 3 món nữ áo sơ mi lụa phối quần kaki sang chảnh phù hợp đi chơi, đi biển phong cách Hàn Quốc - TP77",https://www.lazada.vn/products/set-3-mon-nu-ao-so-mi-lua-phoi-quan-kaki-sang-chanh-phu-hop-di-choi-di-bien-phong-cach-han-quoc-tp77-i2639620264.html,52.970 ₫,52% Off,14 Đã bán,(6),Hồ Chí Minh,110.000 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,93%,99%,88%,0,1,0,0,6
104,quần áo,Bộ Đồ Ngủ Pijama Lụa Thoáng Mát Thoải Mái và Sang Trọng Áo Tay Ngắn Quần Dài,https://www.lazada.vn/products/bo-do-ngu-pijama-lua-thoang-mat-thoai-mai-va-sang-trong-ao-tay-ngan-quan-dai-i2505804399.html,119.879 ₫,33% Off,196 Đã bán,(79),Hồ Chí Minh,179.000 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,97%,100%,100%,1,0,0,3,75
105,quần áo,"Đồ Bộ Pijama, Đồ Bộ Nữ Mặc Nhà Dễ Thương Mềm Mát - YODY SHOP",https://www.lazada.vn/products/do-bo-pijama-do-bo-nu-mac-nha-de-thuong-mem-mat-yody-shop-i2586017534.html,49.500 ₫,50% Off,67 Đã bán,(28),Hà Nội,139.000 ₫,32.700 ₫,3 ngày trả hàng cho Nhà bán hàng,93%,100%,60%,0,2,2,0,24
106,quần áo,"Set Đồ Bộ Bóng Rổ Nam Nữ Mẫu Số 23 Phong Cách Ulzzang- Lapi Vn, Phom Unisex, Freesize Chất Cotton Không Phai",https://www.lazada.vn/products/set-do-bo-bong-ro-nam-nu-mau-so-23-phong-cach-ulzzang-lapi-vn-phom-unisex-freesize-chat-cotton-khong-phai-i1200570651.html,99.000 ₫,41% Off,1.4K Đã bán,(315),Hồ Chí Minh,169.000 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,97%,100%,100%,1,1,0,16,297
107,quần áo,Áo thun nữ ngắn tay áo thun dáng rộng phong cách Hàn Quốc mới in 3D quần áo đa năng,https://www.lazada.vn/products/ao-thun-nu-ngan-tay-ao-thun-dang-rong-phong-cach-han-quoc-moi-in-3d-quan-ao-da-nang-i2600297885.html,69.000 ₫,54% Off,35 Đã bán,(8),Hồ Chí Minh,150.000 ₫,17.000 ₫,Không áp dụng chính sách bảo hành,96%,100%,100%,0,0,0,0,8
108,quần áo,Set đồ bộ nữ mặc nhà rẻ đẹp mùa hè bộ đùi thể thao nữ bộ quần áo đùi nữ chất thun coton in gấu cụt Thời Rich Man WQA 041,https://www.lazada.vn/products/set-do-bo-nu-mac-nha-re-dep-mua-he-bo-dui-the-thao-nu-bo-quan-ao-dui-nu-chat-thun-coton-in-gau-cut-thoi-rich-man-wqa-041-i2579002702.html,33.489 ₫,66% Off,47 Đã bán,(22),Hà Nội,98.000 ₫,38.000 ₫,3 ngày trả hàng cho Nhà bán hàng,66%,100%,80%,5,3,1,0,13
109,quần áo,Lửng Ống Rộng trung niên/ bộ mặc nhà. Hoạ tiết đồng tiền bigsize den 80kg,https://www.lazada.vn/products/lung-ong-rong-trung-nien-bo-mac-nha-hoa-tiet-dong-tien-bigsize-den-80kg-i2124447883.html,45.000 ₫,50% Off,294 Đã bán,(96),Hồ Chí Minh,90.000 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,96%,98%,100%,4,0,1,1,90
110,quần áo,Sét váy thời trang QC mặc đi chơi chất Thun TiCi cao cấp áo cổ tròn tay ngắn phối túi mix chân váy ngắn xếp ly mát mẻ,https://www.lazada.vn/products/set-vay-thoi-trang-qc-mac-di-choi-chat-thun-tici-cao-cap-ao-co-tron-tay-ngan-phoi-tui-mix-chan-vay-ngan-xep-ly-mat-me-i2598538148.html,50.600 ₫,63% Off,43 Đã bán,(9),Hồ Chí Minh,269.000 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,94%,99%,98%,0,1,0,0,8
111,quần áo,"[Set 3 áo] Áo thun tăm nữ cổ tròn cộc tay thêu gấu 3 màu đen, trắng, đỏ chất vải thun tăm mềm mịn,mát co giãn 4c",https://www.lazada.vn/products/set-3-ao-ao-thun-tam-nu-co-tron-coc-tay-theu-gau-3-mau-den-trang-do-chat-vai-thun-tam-mem-minmat-co-gian-4c-i2638989175.html,42.076 ₫,81% Off,5 Đã bán,(2),Hà Nội,218.000 ₫,32.700 ₫,3 ngày trả hàng cho Nhà bán hàng,95%,100%,90%,0,0,0,1,1
112,quần áo,2024 Xuân/hè thời trang Mới Mùa Hè Áo phông trắng xu hướng quần áo thụng,https://www.lazada.vn/products/2024-xuanhe-thoi-trang-moi-mua-he-ao-phong-trang-xu-huong-quan-ao-thung-i2598327890.html,66.000 ₫,49% Off,6 Đã bán,(1),Nước ngoài,130.000 ₫,17.000 ₫,Không áp dụng chính sách bảo hành,94%,99%,100%,0,0,0,0,2
113,quần áo,Áo thun Người Nhện Áo nam / Nữ Plus Kích Thước Áo Thời Trang Đường Phố Cặp Đôi Áo Thun 9 Màu,https://www.lazada.vn/products/ao-thun-nguoi-nhen-ao-nam-nu-plus-kich-thuoc-ao-thoi-trang-duong-pho-cap-doi-ao-thun-9-mau-i2663632066.html,79.000 ₫,47% Off,,,Nước ngoài,150.000 ₫,17.000 ₫,Không áp dụng chính sách bảo hành,96%,100%,100%,0,0,0,0,0
114,quần áo,Set yếm ngủ bigsize (SIZE 40-80KG)/ Yếm trơn kèm quần sexy gợi cảm chất phi mềm mịn,https://www.lazada.vn/products/set-yem-ngu-bigsize-size-40-80kg-yem-tron-kem-quan-sexy-goi-cam-chat-phi-mem-min-i2015784030.html,54.000 ₫,51% Off,132 Đã bán,(29),Hồ Chí Minh,110.000 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,97%,100%,66%,N/A,N/A,N/A,N/A,N/A
115,quần áo,"ẢNH THẬT pijama tay dài lụa xước thiết kế mới, đồ bộ lụa xước chất liệu cao cấp mềm mịn mát. pijama nữ giá rẻ tận xưởng đồ bộ P97 hỗ trợ freeship",https://www.lazada.vn/products/anh-that-pijama-tay-dai-lua-xuoc-thiet-ke-moi-do-bo-lua-xuoc-chat-lieu-cao-cap-mem-min-mat-pijama-nu-gia-re-tan-xuong-do-bo-p97-ho-tro-freeship-i2198774931.html,99.000 ₫,66% Off,156 Đã bán,(35),Hồ Chí Minh,290.000 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,98%,100%,Không đủ thông tin,0,0,1,0,34
116,quần áo,Đồ Bộ Đùi Nữ Form Rộng Mùa Hè,https://www.lazada.vn/products/do-bo-dui-nu-form-rong-mua-he-i2352333032.html,59.250 ₫,67% Off,559 Đã bán,(201),Hồ Chí Minh,178.000 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,95%,99%,91%,3,1,2,3,192
