Type,Price_sale,Sale_off,Total_sold,Preview,Location,Price_original,Ship_price,Sale_rating,Ship_on_time,Chat_response,One_star,Two_star,Three_star,Four_star,Five_star
quần áo,119879,33,196,79,Hồ Chí Minh,179000,16500,97,100,100,1,0,0,3,75
quần áo,49500,50,67,28,Hà Nội,139000,32700,93,100,60,0,2,2,0,24
quần áo,99000,41,1400,315,Hồ Chí Minh,169000,16500,97,100,100,1,1,0,16,297
quần áo,69000,54,35,8,Hồ Chí Minh,150000,17000,96,100,100,0,0,0,0,8
quần áo,33489,66,47,22,Hà Nội,98000,38000,66,100,80,5,3,1,0,13
quần áo,45000,50,294,96,Hồ Chí Minh,90000,16500,96,98,100,4,0,1,1,90
quần áo,50600,63,43,9,Hồ Chí Minh,269000,16500,94,99,98,0,1,0,0,8
quần áo,42076,81,5,2,Hà Nội,218000,32700,95,100,90,0,0,0,1,1
quần áo,66000,49,6,1,Nước ngoài,130000,17000,94,99,100,0,0,0,0,2
quần áo,79000,47,nan,nan,Nước ngoài,150000,17000,96,100,100,0,0,0,0,0
quần áo,54000,51,132,29,Hồ Chí Minh,110000,16500,97,100,66,0,0,0,0,0
quần áo,99000,66,156,35,Hồ Chí Minh,290000,16500,98,100,None,0,0,1,0,34
quần áo,59250,67,559,201,Hồ Chí Minh,178000,16500,95,99,91,3,1,2,3,192
quần áo,65000,34,293,97,Hồ Chí Minh,99000,16500,96,98,100,4,3,2,0,88
quần áo,81574,57,162,48,Hồ Chí Minh,189000,16500,97,100,None,1,0,1,1,45
quần áo,32525,59,95,16,Hồ Chí Minh,99000,18300,91,100,50,1,0,0,0,15
quần áo,54000,55,220,102,Nước ngoài,119000,nan,97,nan,100,0,1,1,2,98
quần áo,48000,63,676,255,Nước ngoài,128000,nan,92,nan,100,3,1,1,10,241
quần áo,30877,56,232,90,Hà Nội,90000,32700,91,95,75,0,0,0,0,0
quần áo,33000,55,9600,1191,Hồ Chí Minh,84600,16500,98,100,85,19,2,16,43,1112
quần áo,37079,63,236,53,Hồ Chí Minh,100000,16500,85,96,99,19,1,0,1,32
quần áo,35891,48,210,59,Hồ Chí Minh,69000,16500,96,100,100,0,0,0,0,0
quần áo,81600,46,140,45,Hà Nội,150000,32700,91,99,64,1,0,0,2,42
quần áo,40000,50,324,90,Hồ Chí Minh,210000,16500,93,100,86,0,0,0,0,0
quần áo,11000,94,190,1,Nam Định,180000,None,93,None,None,0,0,0,0,0
quần áo,19000,30,37,6,Hà Nội,55000,32700,93,99,None,0,0,1,0,6
quần áo,67641,55,65,19,Nước ngoài,149000,17000,90,100,100,1,0,0,0,19
quần áo,55000,56,11700,2568,Hà Nội,142200,32700,93,100,100,84,45,94,152,2193
quần áo,35000,61,7800,1104,Hồ Chí Minh,89000,16500,96,84,83,22,12,23,55,993
quần áo,60404,40,93,15,Hồ Chí Minh,100000,16500,94,100,100,3,0,0,2,10
quần áo,95000,32,45,11,Hồ Chí Minh,140000,16500,94,95,100,0,0,0,0,11
quần áo,113097,37,2600,809,Hồ Chí Minh,180000,16500,97,100,100,6,12,14,17,760
quần áo,19000,30,302,91,Hà Nội,27000,32700,93,99,None,1,0,4,2,84
quần áo,39000,40,1100,230,Hồ Chí Minh,65000,16500,96,97,86,10,4,5,11,200
quần áo,53000,40,18,6,Hà Nội,89000,32700,77,67,100,1,0,0,0,5
quần áo,29000,71,160,29,Hồ Chí Minh,99000,16500,94,96,75,1,1,1,1,25
quần áo,66977,58,1700,364,Hồ Chí Minh,159000,16500,96,93,97,6,4,10,23,322
quần áo,55000,nan,261,52,Hồ Chí Minh,nan,18300,93,97,100,1,3,4,7,37
quần áo,36924,46,nan,2,Hà Nội,69000,32700,91,99,66,0,0,0,0,2
quần áo,94368,40,43,21,Hồ Chí Minh,157000,16500,99,98,94,0,0,0,0,21
quần áo,53000,46,558,121,Hồ Chí Minh,99000,16500,96,97,86,4,1,3,4,109
quần áo,29000,51,4900,915,Hà Nội,59000,32700,95,100,100,15,14,32,56,798
quần áo,47000,51,185,35,Hồ Chí Minh,116000,16500,96,99,100,0,0,1,0,34
quần áo,39000,44,1500,328,Nam Định,210000,37700,91,100,100,0,0,0,0,0
quần áo,73000,51,71,26,Nước ngoài,160000,17000,91,99,100,1,1,2,0,22
quần áo,29900,57,24,2,Hà Nội,69000,32700,95,100,100,0,0,0,0,2
quần áo,27879,60,4200,431,Hồ Chí Minh,70000,18300,85,96,99,52,23,33,55,647
quần áo,120000,14,19,8,Hồ Chí Minh,140000,16500,94,95,100,0,0,1,0,7
quần áo,43000,49,43,12,Hà Nội,84600,32700,94,100,69,1,0,0,2,9
quần áo,40000,50,19,4,Hồ Chí Minh,120000,16500,94,95,100,0,0,0,0,4
quần áo,117000,44,13,8,Nước ngoài,209600,None,98,None,100,0,0,0,0,8
quần áo,33000,73,nan,1,Hồ Chí Minh,120000,16500,100,28,50,0,0,0,0,2
quần áo,48000,46,nan,nan,Hồ Chí Minh,280000,16500,93,100,86,0,0,0,0,0
quần áo,49000,30,1400,272,Hồ Chí Minh,70000,16500,98,100,50,0,0,0,0,0
quần áo,67837,43,14,4,Hồ Chí Minh,120000,18300,98,100,72,0,0,0,0,4
quần áo,78990,54,20,6,Hồ Chí Minh,170000,16500,91,100,50,0,0,0,0,6
quần áo,58000,42,148,38,Thanh Hóa,100000,37700,93,99,66,0,1,0,3,35
quần áo,77000,58,441,220,Nước ngoài,182000,nan,97,nan,100,2,2,0,8,209
quần áo,47073,58,969,244,Nam Định,210000,37700,86,100,100,4,5,7,7,221
quần áo,43227,45,14,4,Hà Nội,149000,32700,91,99,66,0,0,0,0,4
quần áo,61017,59,7400,1605,Hồ Chí Minh,149000,16500,95,99,91,0,0,0,0,0
quần áo,51000,51,19,6,Hồ Chí Minh,270000,16500,93,99,88,0,0,0,0,6
quần áo,33000,52,1500,900,Hà Nội,99000,32700,94,100,69,11,3,2,9,876
quần áo,74813,48,73,17,Nước ngoài,143000,nan,92,nan,100,0,0,1,0,17
quần áo,30053,76,27,6,Hồ Chí Minh,124000,16500,95,99,100,0,0,0,1,5
quần áo,83000,48,13,1,Hà Nội,159000,32700,93,99,57,0,0,0,0,1
quần áo,72989,59,394,128,Hồ Chí Minh,178000,16500,95,99,91,2,0,2,4,121
quần áo,55000,39,11,103,Nước ngoài,148000,17000,100,82,None,0,1,2,1,99
quần áo,81000,50,117,61,Nước ngoài,161600,None,95,None,100,1,0,1,1,58
quần áo,108000,64,700,366,Nước ngoài,299000,None,95,None,100,8,3,2,2,351
quần áo,34373,54,583,183,Hồ Chí Minh,75000,16500,97,99,58,2,0,2,5,174
quần áo,66119,58,718,244,Hồ Chí Minh,158000,16500,95,99,91,3,0,5,2,236
quần áo,42075,58,681,185,Hồ Chí Minh,99000,16500,87,100,100,9,6,5,4,161
quần áo,92000,54,1300,283,Hồ Chí Minh,198000,16500,96,100,None,0,0,0,0,0
quần áo,69000,42,113,32,Hồ Chí Minh,199000,16500,89,99,91,0,4,0,2,27
quần áo,33454,52,115,40,Hồ Chí Minh,70000,16500,97,99,58,1,0,1,2,36
quần áo,34384,51,3100,721,Hồ Chí Minh,70000,16500,97,99,58,11,8,17,26,660
quần áo,120205,55,23,6,Nước ngoài,265455,None,97,None,100,0,0,0,0,7
quần áo,109000,48,12,6,Nam Định,210000,37700,96,86,50,0,0,0,0,6
quần áo,177560,8,229,93,Hồ Chí Minh,193000,17000,95,93,99,2,0,1,4,87
quần áo,33489,66,19,7,Hà Nội,98000,38000,66,100,80,2,0,0,0,5
quần áo,139000,18,27,6,Hồ Chí Minh,169000,16500,100,85,None,0,0,0,0,6
quần áo,85000,29,93,28,Hồ Chí Minh,120000,16500,94,95,100,3,1,1,2,22
quần áo,53000,77,44,23,Nước ngoài,228800,None,97,None,100,0,0,2,0,22
quần áo,95819,52,nan,nan,Nước ngoài,200000,17000,91,100,nan,0,0,0,0,0
quần áo,57713,16,20,13,Nước ngoài,69000,17000,93,99,100,1,0,3,0,9
quần áo,89000,44,1200,213,Hà Nội,160000,32700,95,100,100,7,4,5,7,190
quần áo,35313,53,242,77,Hồ Chí Minh,75000,16500,97,99,58,2,0,0,1,74
quần áo,85000,None,252,73,Hồ Chí Minh,None,16500,98,99,80,0,0,1,2,70
quần áo,39000,50,220,44,Hồ Chí Minh,109998,16500,91,100,50,0,4,2,2,36
quần áo,76424,65,674,171,Hồ Chí Minh,219000,16500,95,99,91,0,0,0,4,168
quần áo,36064,64,614,157,Hồ Chí Minh,99000,16500,97,96,97,0,0,2,7,148
quần áo,87300,45,839,220,Hồ Chí Minh,160000,17000,95,93,99,8,5,7,11,190
quần áo,94790,34,13,4,Nước ngoài,143000,None,98,None,100,0,0,0,0,4
quần áo,91109,54,180,52,Hồ Chí Minh,196000,16500,97,100,None,0,0,1,0,51
quần áo,95000,32,6,1,Hồ Chí Minh,140000,16500,94,95,100,0,0,0,0,1
quần áo,35891,64,3000,1024,Hồ Chí Minh,100000,16500,97,100,100,20,7,27,36,934
quần áo,149000,nan,5,nan,Hồ Chí Minh,nan,18300,92,99,60,0,0,0,0,0
quần áo,15971,54,229,68,Hà Nội,59000,32700,95,100,100,0,1,0,3,65
quần áo,37000,8,101,16,Cần Thơ,45000,28700,97,100,42,0,0,0,0,17
quần áo,27200,26,7,nan,Nước ngoài,118000,nan,92,nan,100,0,0,0,0,0
quần áo,73300,59,1400,479,Hồ Chí Minh,178000,16500,95,99,91,6,2,6,11,455
quần áo,25000,50,907,246,Hồ Chí Minh,71998,16500,91,100,50,5,2,6,7,226
quần áo,44500,56,176,52,Hồ Chí Minh,250000,16500,93,99,88,1,0,0,1,50
quần áo,38660,47,192,59,Nước ngoài,73000,nan,92,nan,100,2,0,0,0,57
quần áo,25000,50,250,57,Hồ Chí Minh,75999,16500,91,100,50,1,1,2,2,51
quần áo,55000,44,40,13,Thanh Hóa,99000,37700,93,100,100,0,0,0,1,12
quần áo,47227,52,61,22,Hà Nội,99000,32700,91,99,66,0,2,0,1,19
quần áo,40000,50,1400,345,Hồ Chí Minh,123000,16500,94,95,100,9,1,10,9,316
quần áo,41818,72,624,231,Hà Nội,150000,32700,92,97,85,3,0,8,11,209
quần áo,36000,60,102,21,Nam Định,189000,37700,94,100,83,0,0,0,0,0
quần áo,30913,61,9200,1586,Hồ Chí Minh,80000,16500,96,100,100,0,0,0,0,0
quần áo,58536,49,207,58,Nước ngoài,115000,nan,92,nan,100,0,1,2,3,52
quần áo,106390,40,135,65,Hồ Chí Minh,177000,16500,99,98,94,0,0,0,3,62
quần áo,49000,45,78,26,Hồ Chí Minh,189000,16500,89,99,93,1,0,2,0,23
quần áo,38000,37,2400,353,Hồ Chí Minh,60000,16500,98,98,100,2,2,6,8,335
quần áo,77000,58,441,220,Nước ngoài,182000,nan,97,nan,100,2,2,0,8,209
quần áo,45740,54,801,252,Hồ Chí Minh,100000,18300,99,95,100,0,0,2,8,242
quần áo,45614,43,1700,379,Hồ Chí Minh,120000,37700,93,99,60,7,3,12,17,340
quần áo,62667,21,105,33,Nước ngoài,79000,17000,93,99,100,0,0,0,0,35
quần áo,30000,50,477,136,Hồ Chí Minh,60000,18300,95,98,81,0,0,0,0,0
quần áo,7300,82,127,8,Hồ Chí Minh,39900,16500,96,100,100,0,0,0,0,8
quần áo,84889,33,4200,927,Hồ Chí Minh,132000,16500,99,98,94,5,1,2,25,894
quần áo,118000,21,2400,550,Hưng Yên,150000,37700,95,97,98,12,3,12,15,508
quần áo,30000,83,55,27,Hà Nội,178000,32700,91,100,None,0,0,0,2,25
quần áo,55000,52,16,10,Hồ Chí Minh,129000,16500,None,100,100,0,0,0,0,10
quần áo,26020,55,547,109,Hà Nội,78000,32700,83,98,100,28,10,5,5,61
quần áo,39699,50,325,84,Nam Định,180000,37700,91,100,100,0,0,0,0,0
quần áo,92004,54,244,65,Long An,198000,28700,97,100,None,2,0,2,4,58
quần áo,99000,53,46,11,Hồ Chí Minh,212000,16500,98,95,None,0,0,0,0,12
quần áo,38000,37,1800,248,Hồ Chí Minh,60000,16500,98,98,100,6,0,4,6,232
quần áo,37000,42,1900,382,Hà Nội,64000,32700,93,100,None,20,1,14,7,340
quần áo,35000,56,1400,299,Hồ Chí Minh,124000,16500,91,100,50,19,8,13,12,247
quần áo,39500,50,111,23,Hồ Chí Minh,79000,16500,96,63,33,3,0,0,0,20
quần áo,73443,45,17,9,Nước ngoài,159834,None,92,None,100,0,0,1,0,9
quần áo,92000,49,460,127,Hồ Chí Minh,180000,16500,97,100,100,0,0,1,2,124
quần áo,60523,50,53,13,Hồ Chí Minh,120000,17000,93,99,100,1,1,1,1,10
quần áo,15000,70,1200,424,Hà Nội,50000,38000,68,100,80,224,26,13,3,158
quần áo,34000,56,3300,964,Hồ Chí Minh,78000,16500,96,93,97,11,7,12,25,910
quần áo,33333,44,221,32,Nam Định,160000,37700,93,100,100,1,0,1,2,28
quần áo,40000,nan,47,6,Cần Thơ,65000,28700,97,100,42,0,1,0,0,5
quần áo,36000,60,164,62,Hà Nội,89000,32700,91,99,81,0,1,1,4,56
quần áo,59000,nan,1200,378,Hồ Chí Minh,nan,18300,93,97,100,5,6,7,28,332
quần áo,30000,81,146,36,Hà Nội,159000,32700,91,100,None,2,0,3,0,31
quần áo,40000,None,None,None,Cần Thơ,None,32200,97,100,42,0,0,0,0,0
quần áo,71272,60,445,120,Hồ Chí Minh,178000,16500,95,99,91,1,0,1,0,118
quần áo,39886,45,94,22,Nước ngoài,73000,nan,98,nan,100,0,0,1,0,21
quần áo,33000,55,9600,1191,Hồ Chí Minh,84600,16500,98,100,85,19,2,16,43,1112
quần áo,60739,59,35,5,Nước ngoài,149000,nan,92,nan,100,0,0,0,1,4
quần áo,97000,nan,459,121,Nam Định,nan,51100,95,nan,nan,1,3,7,10,100
quần áo,39030,61,124,34,Hồ Chí Minh,100000,16500,97,100,100,0,0,2,0,32
quần áo,74813,48,73,17,Nước ngoài,143000,nan,92,nan,100,0,0,1,0,16
quần áo,48000,26,19500,2783,Hồ Chí Minh,69000,16500,97,97,96,42,23,33,107,2578
quần áo,13000,None,None,None,Trà Vinh,None,28700,None,None,None,0.0,0.0,0.0,0.0,0.0
quần áo,109000,44,46,18,Nước ngoài,195200,None,97,None,100,0,0,1,0,17
quần áo,76350,60,2100,635,Hà Nội,189000,32700,98,100,91,4,3,5,15,608
quần áo,80697,53,30,13,Nước ngoài,163000,nan,92,nan,100,0,1,0,0,13
quần áo,30562,69,65,20,Nước ngoài,99000,nan,92,nan,100,0,0,0,4,16
quần áo,19900,29,522,199,Hà Nội,42000,32700,93,99,None,5,0,7,7,180
quần áo,65584,49,61,18,Nước ngoài,129278,None,92,None,100,0,0,0,1,17
quần áo,38000,49,4200,637,Hồ Chí Minh,73800,16500,95,97,100,8,2,10,17,600
quần áo,36000,54,664,143,Hồ Chí Minh,79000,16500,96,100,56,4,1,3,4,131
quần áo,36000,49,13400,1945,Hồ Chí Minh,70200,16500,95,97,100,44,19,62,143,1678
quần áo,33489,66,46,19,Hà Nội,98000,38000,62,100,75,5,0,0,0,14
quần áo,42075,47,500,139,Hồ Chí Minh,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
quần áo,79016,58,8,3,Nước ngoài,188000,None,92,None,100,0,0,0,1,2
quần áo,66000,30,21,7,Nước ngoài,94000,,92,,100,0,0,0,0,7
quần áo,91000,49,32,21,Nước ngoài,177600,None,97,None,100,0,0,0,0,22
quần áo,117800,26,23,25,Nước ngoài,158746,17000,94,99,93,0,0,1,0,24
quần áo,40000,50,249,73,Hồ Chí Minh,120000,16500,94,95,100,2,0,1,4,66
quần áo,121000,33,53,10,Hồ Chí Minh,180000,16500,94,95,100,0,0,0,0,10
quần áo,75000,None,235,43,Hồ Chí Minh,None,16500,99,92,100,0,1,0,0,43
quần áo,57040,8,1500,435,Nước ngoài,62000,17000,96,91,100,2,2,4,13,414
quần áo,71700,76,1300,319,Hồ Chí Minh,299000,16500,95,99,100,5,4,4,8,298
quần áo,95000,32,28,10,Hồ Chí Minh,140000,16500,94,95,100,0,0,0,0,10
quần áo,39000,51,87,31,Hồ Chí Minh,80000,16500,96,97,86,2,2,0,0,27
quần áo,33454,66,6000,1730,Hồ Chí Minh,99000,16500,97,96,97,20,17,30,44,1619
quần áo,62000,48,464,125,Thanh Hóa,120000,37700,93,99,66,2,1,5,6,111
quần áo,17555,12,1300,234,Hồ Chí Minh,20000,16500,85,96,99,0,0,0,0,0
quần áo,39699,12,236,76,Nam Định,45000,37700,93,99,80,3,0,3,5,66
quần áo,49000,29,23,8,Hà Nội,149000,32700,91,99,81,0,0,0,0,8
quần áo,41650,15,247,81,Hồ Chí Minh,60000,16500,95,92,66,2,0,3,1,75
quần áo,37079,63,236,53,Hồ Chí Minh,100000,16500,85,96,99,19,1,0,1,32
quần áo,49500,50,253,60,Hà Nội,99000,32700,91,99,81,2,1,1,4,52
quần áo,39900,96,122,18,Hồ Chí Minh,1000000,16500,88,97,None,5,0,0,0,13
quần áo,75000,None,995,193,Hồ Chí Minh,None,18300,92,99,60,5,5,12,13,158
quần áo,115000,36,nan,1,Nước ngoài,180000,nan,98,nan,100,0,0,0,0,1
quần áo,34000,52,353,49,Hồ Chí Minh,70200,16500,98,100,85,1,1,4,0,43
quần áo,42000,nan,1700,344,Hồ Chí Minh,nan,16500,92,80,100,8,4,12,33,288
quần áo,13177,48,3100,549,Hồ Chí Minh,41400,18300,87,94,94,0,0,0,0,0
quần áo,38220,51,467,64,Hồ Chí Minh,98000,16500,78,100,100,2,0,1,3,58
quần áo,238000,56,5600,1558,Hà Nội,539000,32700,99,100,92,5,5,11,33,1504
quần áo,42900,86,82,15,Hồ Chí Minh,300000,18300,99,95,100,0,0,0,0,15
quần áo,59248,60,2000,345,Hồ Chí Minh,149000,16500,96,93,97,0,0,0,0,0
quần áo,113097,37,2600,809,Hồ Chí Minh,180000,16500,97,100,100,6,12,14,17,760
quần áo,54000,55,220,102,Nước ngoài,119000,None,97,None,100,0,0,0,0,0
quần áo,81417,42,161,41,Hồ Chí Minh,140000,16500,97,100,None,0,0,0,0,0
quần áo,82707,62,209,39,Hà Nội,220000,32700,97,99,94,0,0,0,0,0
quần áo,85009,39,647,221,Hồ Chí Minh,139000,16500,98,100,95,0,0,3,3,217
quần áo,49000,46,24,9,Thanh Hóa,90000,51100,94,86,100,0,0,1,2,6
quần áo,29000,41,25,11,Nước ngoài,99000,,92,,100,0,1,0,0,11
quần áo,2500,50,nan,nan,Hà Nội,5000,32700,nan,nan,nan,0,0,0,0,0
quần áo,65000,51,130,56,Nước ngoài,132800,None,92,None,100,3,0,4,0,49
quần áo,40000,49,23,7,Hồ Chí Minh,130000,16500,94,95,100,0,0,0,1,6
quần áo,59000,50,9500,1845,Hồ Chí Minh,119000,16500,98,93,100,0,0,0,0,0
quần áo,119879,33,196,79,Hồ Chí Minh,179000,16500,97,100,100,1,0,0,3,75
quần áo,49100,85,74,30,Hồ Chí Minh,322717,16500,84,100,100,0,0,1,0,30
quần áo,33489,66,132,71,Hà Nội,98000,38000,64,100,79,14,4,0,0,53
quần áo,85011,46,1300,433,Hồ Chí Minh,158000,16500,97,100,100,2,0,6,8,417
quần áo,35000,13,121,26,Hồ Chí Minh,40000,16500,98,91,None,1,0,0,1,24
quần áo,99000,45,748,215,Hồ Chí Minh,179000,16500,97,100,None,1,2,3,3,206
quần áo,39000,44,970,136,Hồ Chí Minh,70000,16500,96,97,86,2,2,5,4,123
quần áo,85000,23,314,68,Long An,110000,28700,96,96,None,1,2,0,5,60
quần áo,54297,45,295,69,Hồ Chí Minh,98000,16500,78,100,100,5,0,2,4,58
quần áo,32629,53,5100,1174,Hồ Chí Minh,120000,16500,88,99,100,0,0,0,0,0
quần áo,50600,63,43,9,Hồ Chí Minh,269000,16500,94,99,98,0,1,0,0,8
quần áo,37079,63,548,139,Hồ Chí Minh,100000,16500,85,96,99,32,8,7,1,91
quần áo,59406,41,1200,429,Nước ngoài,100000,17000,93,99,100,7,2,13,17,390
quần áo,69120,59,572,186,Hà Nội,169000,32700,91,99,64,7,5,4,12,158
quần áo,32783,53,253,58,Nam Định,180000,37700,91,100,100,0,0,0,0,0
quần áo,22589,48,69,12,Hồ Chí Minh,43200,16500,87,94,94,1,0,0,1,10
quần áo,33000,78,185,53,Hà Nội,200000,32700,93,95,None,1,0,1,0,51
quần áo,33489,66,85,25,Hà Nội,98000,38000,62,100,75,6,2,0,1,16
quần áo,27879,60,4200,431,Hồ Chí Minh,70000,18300,85,96,99,52,23,33,55,647
quần áo,39000,34,326,109,Thanh Hóa,59000,37700,93,99,94,1,1,0,2,105
quần áo,39000,40,745,167,Nam Định,160000,37700,91,100,100,0,0,0,0,0
quần áo,35000,61,7800,1104,Hồ Chí Minh,89000,16500,96,84,83,22,12,23,55,993
quần áo,36000,57,954,282,Hồ Chí Minh,84000,16500,97,96,66,0,0,0,0,0
quần áo,33489,66,15,2,Hà Nội,98000,38000,65,100,84,1,0,0,0,1
quần áo,27998,63,21200,3206,Hồ Chí Minh,76000,16500,96,93,97,101,53,136,170,2746
quần áo,39000,40,1100,230,Hồ Chí Minh,65000,16500,96,97,86,10,4,5,11,200
quần áo,66119,58,718,244,Hồ Chí Minh,158000,16500,95,99,91,3,0,5,2,236
quần áo,40000,50,324,90,Hồ Chí Minh,210000,16500,93,100,86,0,0,0,0,0
quần áo,48000,63,676,255,Nước ngoài,128000,nan,92,nan,100,3,1,1,10,241
quần áo,45535,54,353,83,Hồ Chí Minh,99000,16500,94,96,75,2,1,4,8,68
quần áo,47040,40,912,168,Hà Nội,78000,32700,92,100,None,0,0,0,0,0
quần áo,43000,39,4400,779,Hồ Chí Minh,70000,16500,96,97,86,14,3,7,31,724
quần áo,67000,52,727,276,Hà Nội,140400,38000,99,100,100,0,1,0,2,274
quần áo,46400,85,153,42,Hồ Chí Minh,300000,18300,97,96,100,0,0,1,1,41
quần áo,52970,52,14,6,Hồ Chí Minh,110000,16500,93,99,88,0,1,0,0,6
quần áo,71272,60,817,290,Hồ Chí Minh,178000,16500,95,99,91,1,3,2,8,276
quần áo,69000,54,35,8,Hồ Chí Minh,150000,17000,96,100,100,0,0,0,0,8
quần áo,83000,53,11400,2232,Hồ Chí Minh,175000,16500,98,99,99,10,2,14,45,2161
quần áo,69000,23,161,46,Hồ Chí Minh,120000,16500,96,97,86,1,0,0,1,44
quần áo,33489,66,47,22,Hà Nội,98000,38000,66,100,80,5,3,1,0,13
quần áo,35000,50,22,8,Hồ Chí Minh,158000,18300,95,98,81,0,0,1,1,6
quần áo,120000,14,19,8,Hồ Chí Minh,140000,16500,94,95,100,0,0,1,0,7
quần áo,67837,47,901,249,Hồ Chí Minh,129000,16500,95,99,91,2,0,2,1,244
quần áo,55479,44,24,7,Nước ngoài,99000,None,98,None,100,0,0,0,0,8
quần áo,84000,44,12,0,Hồ Chí Minh,50000,16500,94,95,100,0,0,0,0,1
quần áo,76424,57,315,106,Hồ Chí Minh,178000,16500,95,99,91,0,1,1,2,102
quần áo,29421,61,34,8,Nước ngoài,105000,nan,95,nan,100,0,0,0,0,8
quần áo,45000,55,131,36,Hồ Chí Minh,99000,16500,96,63,33,1,1,1,0,33
quần áo,54000,51,132,29,Hồ Chí Minh,110000,16500,97,100,66,0,0,0,0,0
quần áo,99000,41,9100,1711,Hồ Chí Minh,169000,16500,96,100,66,19,10,30,62,1590
quần áo,99000,66,156,35,Hồ Chí Minh,290000,16500,98,100,None,0,0,1,0,34
quần áo,30877,56,232,90,Hà Nội,90000,32700,91,95,75,0,0,0,0,0
quần áo,61017,59,7400,1605,Hồ Chí Minh,149000,16500,95,99,91,0,0,0,0,0
quần áo,75654,54,27,14,Nước ngoài,165000,None,98,None,100,0,0,0,0,14
quần áo,86000,57,3100,1106,Hồ Chí Minh,200000,16500,98,100,75,5,3,5,14,1079
quần áo,67837,43,14,4,Hồ Chí Minh,120000,18300,98,100,72,0,0,0,0,4
quần áo,51000,51,19,6,Hồ Chí Minh,270000,16500,93,99,88,0,0,0,0,6
quần áo,19000,30,37,6,Hà Nội,55000,32700,93,99,None,0,0,1,0,6
quần áo,33000,84,194,35,Hà Nội,200000,32700,93,95,None,4,0,0,2,29
quần áo,42000,70,1900,568,Nước ngoài,142000,None,95,None,100,15,5,10,13,525
quần áo,49500,50,67,28,Hà Nội,139000,32700,93,100,60,0,2,2,0,24
quần áo,81880,61,350,67,Hồ Chí Minh,213000,17000,95,96,100,6,1,2,1,57
quần áo,45000,50,49,15,Hồ Chí Minh,130000,16500,94,95,100,0,0,0,0,15
quần áo,95000,32,45,11,Hồ Chí Minh,140000,16500,94,95,100,0,0,0,0,11
quần áo,40000,nan,68,13,Thanh Hóa,80000,37700,91,100,96,0,1,1,0,11
quần áo,108000,64,700,366,Nước ngoài,299000,None,95,None,100,8,3,2,2,351
quần áo,65000,28,200,48,Hồ Chí Minh,90000,16500,96,97,86,1,0,0,1,46
quần áo,41000,49,291,96,Hồ Chí Minh,80000,16500,97,99,58,0,1,2,2,91
quần áo,69000,42,113,33,Hồ Chí Minh,199000,16500,89,99,91,0,4,0,2,27
quần áo,85960,54,314,123,Hồ Chí Minh,185000,16500,99,98,94,1,0,0,3,119
quần áo,66977,58,1700,364,Hồ Chí Minh,159000,16500,96,93,97,6,4,10,23,322
quần áo,55000,nan,261,52,Hồ Chí Minh,nan,18300,93,97,100,1,3,4,7,37
quần áo,49000,39,4800,693,Hồ Chí Minh,80000,16500,96,97,86,14,10,20,37,613
quần áo,33454,55,747,123,Hồ Chí Minh,75000,18300,97,99,58,0,0,0,0,0
quần áo,145000,31,385,89,Hồ Chí Minh,210000,16500,98,99,96,0,1,2,4,82
quần áo,39000,50,84,24,Hồ Chí Minh,111998,16500,91,100,50,0,0,2,3,19
quần áo,49000,39,3100,494,Hồ Chí Minh,80000,16500,96,97,86,15,4,3,10,464
quần áo,36000,49,1600,347,Hồ Chí Minh,70000,16500,88,99,100,0,0,0,0,0
quần áo,68080,29,25,9,Nước ngoài,96000,17000,95,93,99,0,0,0,0,9
quần áo,72978,59,681,250,Hồ Chí Minh,178000,16500,94,99,None,4,1,3,1,241
quần áo,145000,59,136,37,Bến Tre,350000,28700,99,100,None,0,0,0,1,36
quần áo,78965,50,110,33,Hồ Chí Minh,159000,16500,97,100,None,0,0,0,1,33
quần áo,53000,46,1600,257,Hồ Chí Minh,99000,16500,98,100,50,0,0,0,0,0
quần áo,66000,49,6,1,Nước ngoài,130000,17000,94,99,100,0,0,0,0,2
quần áo,59250,67,559,201,Hồ Chí Minh,178000,16500,95,99,91,3,1,2,3,192
quần áo,39000,44,1300,324,Hồ Chí Minh,150000,16500,88,99,100,0,0,0,0,0
quần áo,35517,54,273,41,Hồ Chí Minh,98000,16500,78,100,100,1,1,0,1,39
quần áo,79000,47,42,5,Hồ Chí Minh,150000,16500,96,98,80,0,0,0,1,5
quần áo,85011,57,138,50,Hồ Chí Minh,198000,16500,95,99,91,2,0,3,0,45
quần áo,81574,57,162,48,Hồ Chí Minh,189000,16500,97,100,None,1,0,1,1,45
quần áo,49000,29,122,21,Hồ Chí Minh,69000,16500,96,100,100,0,0,0,0,0
quần áo,36000,60,102,21,Nam Định,189000,37700,94,100,83,1,0,1,1,18
quần áo,35891,64,3000,1024,Hồ Chí Minh,100000,16500,97,100,100,20,7,27,36,934
quần áo,37000,8,101,16,Cần Thơ,45000,28700,97,100,42,0,0,0,0,17
quần áo,47227,52,61,22,Hà Nội,99000,32700,91,99,66,0,2,0,1,19
quần áo,92004,54,244,65,Long An,198000,28700,97,100,None,2,0,2,4,58
quần áo,33333,44,221,32,Nam Định,160000,37700,93,100,100,1,0,1,2,28
quần áo,84889,33,4200,927,Hồ Chí Minh,132000,16500,99,98,94,5,1,2,25,894
