,Type,Title,Links,Price,Discount_percent,Sold,Preview,Location,Original,Ship_price,Return,Positive_review,Ship_on_time,Rate_response,One_star,Two_star,Three_star,Four_star,Five_star
56,giày dép,Dép quai ngang MINGSHENG đế dày chống trượt thời trang hè cho cặp đôi,https://www.lazada.vn/products/dep-quai-ngang-mingsheng-de-day-chong-truot-thoi-trang-he-cho-cap-doi-i2633002971.html,29.000 ₫,28% Off,188 Đã bán,(62),Nước ngoài,40.000 ₫,,Không áp dụng chính sách bảo hành,96%,Không đủ thông tin,100%,6,2,2,2,50
57,giày dép,Form nhỏ - Dép cao gót cho phụ nữ trung niên dép da mềm cho mẹ cho bà cực êm siêu nhẹ giày dép Trý Vỹ,https://www.lazada.vn/products/form-nho-dep-cao-got-cho-phu-nu-trung-nien-dep-da-mem-cho-me-cho-ba-cuc-em-sieu-nhe-giay-dep-try-vy-i1643002016.html,39.000 ₫,35% Off,3.2K Đã bán,(564),Cà Mau,60.000 ₫,28.700 ₫,3 ngày trả hàng cho Nhà bán hàng,95%,82%,100%,6,4,6,27,521
58,giày dép,"Dép Lỗ, Dép Nam Cặp Đôi, Dép Nam Trang Trí Tự Làm Hoạt Hình Siêu Dày Cho Nam Giới, Giày Bít Mũi Cho Người Trung Niên Và Già, Cảm Giác Giẫm Đạp",https://www.lazada.vn/products/dep-lo-dep-nam-cap-doi-dep-nam-trang-tri-tu-lam-hoat-hinh-sieu-day-cho-nam-gioi-giay-bit-mui-cho-nguoi-trung-nien-va-gia-cam-giac-giam-dap-i2412540426.html,62.000 ₫,33% Off,175 Đã bán,(57),Hồ Chí Minh,,17.000 ₫,Không áp dụng chính sách bảo hành,95%,94%,100%,0,1,1,1,54
59,giày dép,Dép lốp - dép cao su Bác Hồ - chọn lên 1 size,https://www.lazada.vn/products/dep-lop-dep-cao-su-bac-ho-chon-len-1-size-i1359582557.html,39.000 ₫,,868 Đã bán,(188),Quảng Ngãi,,37.700 ₫,3 ngày trả hàng cho Nhà bán hàng,96%,100%,71%,7,0,4,8,169
60,giày dép,GIÀY XĂNG ĐAN CHO BÉ TRAI BÉ GÁI 12345678910 TUỔI. DÉP QUAI HẬU CHO BÉ ĐI HỌC. GIÀY BẰNG NHỰA MỀM CHO BÉ TRAI BÉ GÁI. MY LITTLE BOSS,https://www.lazada.vn/products/giay-xang-dan-cho-be-trai-be-gai-12345678910-tuoi-dep-quai-hau-cho-be-di-hoc-giay-bang-nhua-mem-cho-be-trai-be-gai-my-little-boss-i2212503653.html,57.820 ₫,61% Off,185 Đã bán,(51),Hồ Chí Minh,150.000 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,98%,98%,100%,0,0,0,3,49
61,giày dép,Furry CarnivalGiày da rỗng nam mùa hè 2023 mới 2023 dép xỏ ngón dép lê nam giày da nam trào lưu,https://www.lazada.vn/products/furry-carnivalgiay-da-rong-nam-mua-he-2023-moi-2023-dep-xo-ngon-dep-le-nam-giay-da-nam-trao-luu-i2252562671.html,204.061 ₫,44% Off,225 Đã bán,(158),Nước ngoài,367.000 ₫,,Không áp dụng chính sách bảo hành,99%,Không đủ thông tin,Không đủ thông tin,2,1,1,1,154
62,giày dép,"Giày Cao Su Cao Su Lồng Lợn Cổ Điển Mùa Hè Cho Nam Giới 2023, Dép Kỳ Cựu, Giày Bít Mũi Giải Phóng Mẫu Nhựa",https://www.lazada.vn/products/giay-cao-su-cao-su-long-lon-co-dien-mua-he-cho-nam-gioi-2023-dep-ky-cuu-giay-bit-mui-giai-phong-mau-nhua-i2325865888.html,111.320 ₫,8% Off,133 Đã bán,(45),Nước ngoài,124.000 ₫,17.000 ₫,Không áp dụng chính sách bảo hành,95%,93%,99%,0,1,1,1,42
63,giày dép,"Yunguang dép đế dày mùa hè thanh lịch ngoài trời mới cho nữ, xăng đan có khóa đa năng, Giày đế mềm phong cách Pháp mùa hè",https://www.lazada.vn/products/yunguang-dep-de-day-mua-he-thanh-lich-ngoai-troi-moi-cho-nu-xang-dan-co-khoa-da-nang-giay-de-mem-phong-cach-phap-mua-he-i2633148151.html,106.000 ₫,45% Off,20 Đã bán,(18),Nước ngoài,193.600 ₫,,Được đổi ý,99%,Không đủ thông tin,100%,0,0,0,0,18
64,giày dép,Dép Lê Thể Thao Li-Ning Giày Nữ Dép Xăng Đan Thường Ngày Ngoài Trời Dễ Phối Đi Bên Ngoài Đi Biển Chống Trượt Nhẹ Tiện Ở Nhà Mẫu Mới Mùa Hè,https://www.lazada.vn/products/dep-le-the-thao-li-ning-giay-nu-dep-xang-dan-thuong-ngay-ngoai-troi-de-phoi-di-ben-ngoai-di-bien-chong-truot-nhe-tien-o-nha-mau-moi-mua-he-i1926495604.html,278.760 ₫,35% Off,72 Đã bán,(18),Nước ngoài,426.000 ₫,17.000 ₫,Không áp dụng chính sách bảo hành,96%,95%,100%,0,0,0,2,17
65,giày dép,Xăng Đan 2024cb Giày Thường Ngày Bít Mũi Da Thật Thể Thao Ngoài Trời Sành Điệu Cho Nam Dép Lê Mẫu Mới Mùa Hè Thoáng Khí Nam Đi Biển,https://www.lazada.vn/products/xang-dan-2024cb-giay-thuong-ngay-bit-mui-da-that-the-thao-ngoai-troi-sanh-dieu-cho-nam-dep-le-mau-moi-mua-he-thoang-khi-nam-di-bien-i1899306312.html,221.000 ₫,,415 Đã bán,(184),Nước ngoài,,17.000 ₫,Không áp dụng chính sách bảo hành,96%,95%,100%,4,0,4,8,168
66,giày dép,Giày sandal dép xăng đan nữ dây chéo thắt bính,https://www.lazada.vn/products/giay-sandal-dep-xang-dan-nu-day-cheo-that-binh-i1877212826.html,49.000 ₫,46% Off,261 Đã bán,(54),Cà Mau,90.000 ₫,28.700 ₫,3 ngày trả hàng cho Nhà bán hàng,95%,82%,100%,0,1,0,7,46
67,giày dép,HOÀN TIỀN 15% - Dép có quai hậu Cross Literide 360 giày sục sandal quai ngang bít đầu nam nữ chống thấm nước đi mưa nắng thoải mái màu xám,https://www.lazada.vn/products/hoan-tien-15-dep-co-quai-hau-cross-literide-360-giay-suc-sandal-quai-ngang-bit-dau-nam-nu-chong-tham-nuoc-di-mua-nang-thoai-mai-mau-xam-i2030441298.html,191.902 ₫,42% Off,362 Đã bán,(133),Hồ Chí Minh,330.000 ₫,19.600 ₫,3 ngày trả hàng cho Nhà bán hàng,96%,99%,83%,0,0,3,5,126
68,giày dép,Kuangaokai【Free Shipping Miễn phí vận chuyển】 2023 mùa hè phiên bản Hàn Quốc Mới Dép Nữ Gót Dày gót vừa phải dép giày nữ,https://www.lazada.vn/products/kuangaokaifree-shipping-mien-phi-van-chuyen-2023-mua-he-phien-ban-han-quoc-moi-dep-nu-got-day-got-vua-phai-dep-giay-nu-i2357894149.html,106.000 ₫,27% Off,363 Đã bán,(142),Nước ngoài,214.000 ₫,,Không áp dụng chính sách bảo hành,96%,Không đủ thông tin,100%,0,0,1,0,141
69,giày dép,B1OCK STORE Mới năm sandal nữ dép quai hậu nữ sandal đế cao nữ Lót êm ái Độc đáo Tự tin Độc lạ B98G0MW,https://www.lazada.vn/products/b1ock-store-moi-nam-sandal-nu-dep-quai-hau-nu-sandal-de-cao-nu-lot-em-ai-doc-dao-tu-tin-doc-la-b98g0mw-i2622092261.html,53.000 ₫,65% Off,,(2),Nước ngoài,149.800 ₫,,Không áp dụng chính sách bảo hành,99%,Không đủ thông tin,100%,0,0,0,0,2
70,giày dép,Giày Xỏ Lỗ Cảm Giác Cứt Dép Nam Đế Dày Đế Mềm Chống Trượt Dép Đi Biển Bít Mũi Đơn Giản Đi Bên Ngoài Nam Ngoài Trời,https://www.lazada.vn/products/giay-xo-lo-cam-giac-cut-dep-nam-de-day-de-mem-chong-truot-dep-di-bien-bit-mui-don-gian-di-ben-ngoai-nam-ngoai-troi-i2635527855.html,102.000 ₫,39% Off,,,Nước ngoài,168.000 ₫,17.000 ₫,Không áp dụng chính sách bảo hành,100%,74%,Không đủ thông tin,0,0,0,0,0
71,giày dép,YUNGUANG Giày sandal nữ đế dày đế dày chống trượt phong cách mới Giày xỏ lỗ cảm giác xỏ ngón phong cách mới cho nữ dép hồng hoạt hình Dép và guốc đôi chất lượng cao【Free Shipping Miễn phí vận chuyển】,https://www.lazada.vn/products/yunguang-giay-sandal-nu-de-day-de-day-chong-truot-phong-cach-moi-giay-xo-lo-cam-giac-xo-ngon-phong-cach-moi-cho-nu-dep-hong-hoat-hinh-dep-va-guoc-doi-chat-luong-caofree-shipping-mien-phi-van-chuyen-i2301956585.html,67.000 ₫,60% Off,1.7K Đã bán,(922),Nước ngoài,169.000 ₫,,Được đổi ý,99%,Không đủ thông tin,100%,6,4,7,8,897
72,giày dép,"Giày Croc S Hole, Dép Nam Mới 2020 Giày Xăng Đan Đi Biển Baotou Đế Mềm Chống Trượt Mùa Hè Hợp Xu Hướng",https://www.lazada.vn/products/giay-croc-s-hole-dep-nam-moi-2020-giay-xang-dan-di-bien-baotou-de-mem-chong-truot-mua-he-hop-xu-huong-i2160490465.html,166.000 ₫,52% Off,66 Đã bán,(20),Hồ Chí Minh,349.000 ₫,17.000 ₫,Không bảo hành 10 tháng,97%,96%,Không đủ thông tin,1,0,0,1,18
73,giày dép,[FACOTA CHÍNH HÃNG] Giày Dép Sandals Facota Nam Nữ Đen Đế Trắng GLC06 - Sandal Êm Nhẹ Đẹp,https://www.lazada.vn/products/facota-chinh-hang-giay-dep-sandals-facota-nam-nu-den-de-trang-glc06-sandal-em-nhe-dep-i2520025087.html,208.000 ₫,47% Off,35 Đã bán,(15),Hồ Chí Minh,389.000 ₫,18.300 ₫,3 ngày trả hàng cho Nhà bán hàng,99%,99%,50%,0,0,0,0,15
74,giày dép,Giày Lỗ Dừa Nam Dép Lê Bít Mũi Chống Thối Chống Trơn Trượt Thể Thao Nổi Tiếng Trên Mạng Ngoài Trời Mặc Ngoài Trời Mùa Hè Dép Lội Nước Đi Biển,https://www.lazada.vn/products/giay-lo-dua-nam-dep-le-bit-mui-chong-thoi-chong-tron-truot-the-thao-noi-tieng-tren-mang-ngoai-troi-mac-ngoai-troi-mua-he-dep-loi-nuoc-di-bien-i2385856526.html,81.880 ₫,37% Off,83 Đã bán,(21),Hồ Chí Minh,171.000 ₫,17.000 ₫,Không áp dụng chính sách bảo hành,95%,95%,100%,0,1,0,1,19
75,giày dép,FUJIN Mới năm sandal nữ dép quai hậu nữ sandal đế cao nữ Tinh tế Nổi bật Trẻ trung Thiết kế độc đáo FDL2430EXR,https://www.lazada.vn/products/fujin-moi-nam-sandal-nu-dep-quai-hau-nu-sandal-de-cao-nu-tinh-te-noi-bat-tre-trung-thiet-ke-doc-dao-fdl2430exr-i2605851028.html,55.000 ₫,50% Off,5 Đã bán,(2),Nước ngoài,110.000 ₫,,Không áp dụng chính sách bảo hành,98%,Không đủ thông tin,100%,0,0,0,0,2
76,giày dép,Xăng Đan Đi Biển Giày Lỗ Chống Hôi Chân Chống Trượt Đi Bên Ngoài Mùa Hè Mẫu Nam Dép Xăng Đan Lội Nước Việt Nam Đi Biển Ngoài Trời Bít Mũi,https://www.lazada.vn/products/xang-dan-di-bien-giay-lo-chong-hoi-chan-chong-truot-di-ben-ngoai-mua-he-mau-nam-dep-xang-dan-loi-nuoc-viet-nam-di-bien-ngoai-troi-bit-mui-i2492414487.html,134.100 ₫,58% Off,18 Đã bán,(9),Hồ Chí Minh,320.000 ₫,17.000 ₫,Không áp dụng chính sách bảo hành,95%,94%,100%,0,0,0,0,9
77,giày dép,Dép Lê Việt Nam Chống Nước Mùa Hè Dép Sục Thời Trang Dép Lê Dép Nam Giày Đi Biển Nam Sành Điệu Bít Mũi Chống Trượt Giày Cao Su,https://www.lazada.vn/products/dep-le-viet-nam-chong-nuoc-mua-he-dep-suc-thoi-trang-dep-le-dep-nam-giay-di-bien-nam-sanh-dieu-bit-mui-chong-truot-giay-cao-su-i2536674675.html,64.400 ₫,8% Off,27 Đã bán,(8),Nước ngoài,81.000 ₫,17.000 ₫,Không áp dụng chính sách bảo hành,94%,96%,100%,0,1,0,0,7
78,giày dép,Dép Lỗ Đế Mềm Chống Trượt Dép Lê Cây Dừa Thường Ngày Cho Nữ Dép Đi Biển Đi Bên Ngoài Mùa Hè Dễ Phối Ins Gót Giày,https://www.lazada.vn/products/dep-lo-de-mem-chong-truot-dep-le-cay-dua-thuong-ngay-cho-nu-dep-di-bien-di-ben-ngoai-mua-he-de-phoi-ins-got-giay-i2408984594.html,170.000 ₫,,150 Đã bán,(43),Hồ Chí Minh,,17.000 ₫,Không áp dụng chính sách bảo hành,96%,95%,100%,3,2,0,0,38
79,giày dép,Giày Cao Gót Phong Cách Pháp Giày Cao Gót Nữ 2023 Mẫu Mới Mùa Xuân Bít Mũi Miệng Nông Mũi Vuông Thời Trang Dép Mary Jane Cao Cấp,https://www.lazada.vn/products/giay-cao-got-phong-cach-phap-giay-cao-got-nu-2023-mau-moi-mua-xuan-bit-mui-mieng-nong-mui-vuong-thoi-trang-dep-mary-jane-cao-cap-i2597932530.html,129.231 ₫,10% Off,,,Nước ngoài,143.591 ₫,17.000 ₫,Không áp dụng chính sách bảo hành,Không đủ thông tin,100%,Không đủ thông tin,0,0,0,0,0
80,giày dép,Dép rọ GC nam siêu bền siêu đẹp thời thượng,https://www.lazada.vn/products/dep-ro-gc-nam-sieu-ben-sieu-dep-thoi-thuong-i2414940392.html,100.560 ₫,60% Off,308 Đã bán,(90),Hải Dương,250.000 ₫,37.700 ₫,3 ngày trả hàng cho Nhà bán hàng,96%,100%,100%,0,0,2,2,85
81,giày dép,Qiaoyuluo Dép xỏ ngón nam dép thời trang thường ngày chống trượt thoải mái khi mặc Dép Xăng-đan nam Dép lê đế cao nam,https://www.lazada.vn/products/qiaoyuluo-dep-xo-ngon-nam-dep-thoi-trang-thuong-ngay-chong-truot-thoai-mai-khi-mac-dep-xang-dan-nam-dep-le-de-cao-nam-i2314456252.html,91.000 ₫,56% Off,192 Đã bán,(85),Nước ngoài,206.000 ₫,,Được đổi ý,98%,Không đủ thông tin,100%,1,0,0,1,83
82,giày dép,(Sale giá gốc) DÉP LÊ NAM CARO THỜI TRANG,https://www.lazada.vn/products/sale-gia-goc-dep-le-nam-caro-thoi-trang-i2346547711.html,31.000 ₫,53% Off,2.7K Đã bán,(688),Hồ Chí Minh,66.000 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,94%,95%,92%,13,8,17,24,626
83,giày dép,Dép cho nam Kasut selipar Lelaki virus dewasa 2023 phong cách mới đi biển đơn giản hang Giày ngoài trời chống trượt Câu Cá Giày nước một stirrups Giày lười thoải mái baotou Flip-flops dép xỏ ngón nam,https://www.lazada.vn/products/dep-cho-nam-kasut-selipar-lelaki-virus-dewasa-2023-phong-cach-moi-di-bien-don-gian-hang-giay-ngoai-troi-chong-truot-cau-ca-giay-nuoc-mot-stirrups-giay-luoi-thoai-mai-baotou-flip-flops-dep-xo-ngon-nam-i2400560472.html,178.245 ₫,49% Off,43 Đã bán,(22),Nước ngoài,349.000 ₫,,Không áp dụng chính sách bảo hành,95%,93%,100%,0,0,2,0,20
84,giày dép,Summer New Fashion Trend Thick Sole Outdoor Two Wear Sandals,https://www.lazada.vn/products/summer-new-fashion-trend-thick-sole-outdoor-two-wear-sandals-i2649533329.html,383 ₫,40% Off,250 Đã bán,,Nước ngoài,638 ₫,17.000 ₫,Không áp dụng chính sách bảo hành,Không đủ thông tin,Không đủ thông tin,Không đủ thông tin,0,0,0,0,0
85,giày dép,Giày quai dán cho bé gái hình thỏ siêu dễ thương êm chân cho bé đi học,https://www.lazada.vn/products/giay-quai-dan-cho-be-gai-hinh-tho-sieu-de-thuong-em-chan-cho-be-di-hoc-i2597961375.html,62.678 ₫,48% Off,10 Đã bán,(2),Hồ Chí Minh,120.000 ₫,18.300 ₫,3 ngày trả hàng cho Nhà bán hàng,98%,100%,94%,0,0,0,0,3
86,giày dép,Giày Cao Gót 5cm bít mũi kim tuyến -Mã Số CG38,https://www.lazada.vn/products/giay-cao-got-5cm-bit-mui-kim-tuyen-ma-so-cg38-i2422364156.html,125.000 ₫,50% Off,221 Đã bán,(81),Hồ Chí Minh,250.000 ₫,18.300 ₫,3 ngày trả hàng cho Nhà bán hàng,97%,96%,66%,1,0,2,1,78
87,giày dép,DÉP QUAI NGANG UNISEX CARO ĐẸP BỀN,https://www.lazada.vn/products/dep-quai-ngang-unisex-caro-dep-ben-i2335921016.html,30.168 ₫,61% Off,55 Đã bán,(9),Hồ Chí Minh,78.000 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,93%,92%,100%,0,0,0,0,9
88,giày dép,RENBEN Dép Dừa Dép Cặp Đôi Mẫu Mới Và Dép Đi Trong Nhà Đi Ngoài Phong Cách Instagram Đế Dày Chống Trượt,https://www.lazada.vn/products/renben-dep-dua-dep-cap-doi-mau-moi-va-dep-di-trong-nha-di-ngoai-phong-cach-instagram-de-day-chong-truot-i1855306777.html,66.000 ₫,69% Off,4.2K Đã bán,(1383),Nước ngoài,215.000 ₫,,Được đổi ý,100%,Không đủ thông tin,100%,20,8,27,43,1285
89,giày dép,"Dép sandal nữ tăng 5 phân chiều cao, có quai hậu gắn sticker hình cún chất EVA màu trắng, hồng, đen [Lù store]",https://www.lazada.vn/products/dep-sandal-nu-tang-5-phan-chieu-cao-co-quai-hau-gan-sticker-hinh-cun-chat-eva-mau-trang-hong-den-lu-store-i2468320722.html,33.000 ₫,78% Off,1.5K Đã bán,(466),Hà Nội,150.000 ₫,38.000 ₫,3 ngày trả hàng cho Nhà bán hàng,97%,88%,Không đủ thông tin,4,1,5,22,434
90,giày dép,2022🔥Xăng Đan Đế Xuồng Cổ Điển Cho Nữ Xăng Đan Thoáng Khí Thoải Mái Xăng Đan Nữ Ngoại Cỡ Thường Ngày Ngoài Trời Dép Lê Nữ Giá Rẻ Và Đẹp,https://www.lazada.vn/products/2022xang-dan-de-xuong-co-dien-cho-nu-xang-dan-thoang-khi-thoai-mai-xang-dan-nu-ngoai-co-thuong-ngay-ngoai-troi-dep-le-nu-gia-re-va-dep-i1730541171.html,128.000 ₫,42% Off,134 Đã bán,(32),Nước ngoài,220.000 ₫,17.000 ₫,Không áp dụng chính sách bảo hành,95%,100%,Không đủ thông tin,1,0,0,3,28
91,giày dép,Dép Nữ Mùa Hè Mới Dép Bệt Đi Biển Thời Trang Hàn Quốc Dép Đế Mềm 2024 Kiểu Mới (36-40),https://www.lazada.vn/products/dep-nu-mua-he-moi-dep-bet-di-bien-thoi-trang-han-quoc-dep-de-mem-2024-kieu-moi-36-40-i2611452699.html,18.436 ₫,67% Off,89 Đã bán,(18),Nước ngoài,56.000 ₫,,Không áp dụng chính sách bảo hành,95%,Không đủ thông tin,100%,1,0,0,2,15
92,giày dép,QiaoYiLuo Dép Xăng Đan Đế Bằng Thương Hiệu Và Dép Lê Giày Dành Cho Cặp Đôi Và Nam Và Có Đế Xốp & Đế Chống Trượt,https://www.lazada.vn/products/qiaoyiluo-dep-xang-dan-de-bang-thuong-hieu-va-dep-le-giay-danh-cho-cap-doi-va-nam-va-co-de-xop-de-chong-truot-i1856016694.html,143.000 ₫,59% Off,864 Đã bán,(349),Nước ngoài,350.000 ₫,,Được đổi ý,98%,Không đủ thông tin,100%,4,1,2,8,334
93,giày dép,Xăng đan nữ đế xuồng đế xuồng ấm cúng Xăng đan đi biển Ngoài trời Xăng đan thiết kế dây thun Giày Dép Nữ mùa hè mới 2023,https://www.lazada.vn/products/xang-dan-nu-de-xuong-de-xuong-am-cung-xang-dan-di-bien-ngoai-troi-xang-dan-thiet-ke-day-thun-giay-dep-nu-mua-he-moi-2023-i2404207522.html,146.970 ₫,,,,Nước ngoài,,23.500 ₫,Không áp dụng chính sách bảo hành,92%,33%,Không đủ thông tin,0,0,0,0,0
94,giày dép,DÉP NHỰA TRẮNG QUAI HẬU TIỀN PHONG - LOẠI A,https://www.lazada.vn/products/dep-nhua-trang-quai-hau-tien-phong-loai-a-i1965779460.html,62.437 ₫,34% Off,67 Đã bán,(18),Hà Nội,,,,,,,0,0,0,0,0
95,giày dép,Người Đàn Ông Của Và Phụ Nữ Của Dép trang phục mùa hè đi bộ đường dài câu cá ngoài trời Giày nước Không Thấm Nước Chống Trượt Nước Giày lội nước Thể Thao Bãi Biển Hang Giày Dép Dép Đi Trong Nhà Cho Nam Giới,https://www.lazada.vn/products/nguoi-dan-ong-cua-va-phu-nu-cua-dep-trang-phuc-mua-he-di-bo-duong-dai-cau-ca-ngoai-troi-giay-nuoc-khong-tham-nuoc-chong-truot-nuoc-giay-loi-nuoc-the-thao-bai-bien-hang-giay-dep-dep-di-trong-nha-cho-nam-gioi-i2323635573.html,98.251 ₫,60% Off,59 Đã bán,(31),Hồ Chí Minh,298.000 ₫,17.000 ₫,Không áp dụng chính sách bảo hành,95%,93%,100%,0,0,1,0,30
96,giày dép,Dép Sandal Nam ALTA Cực Chất 2021 - sandal nam - sandal học sinh đi cực êm chân bền hàng cao cấp,https://www.lazada.vn/products/dep-sandal-nam-alta-cuc-chat-2021-sandal-nam-sandal-hoc-sinh-di-cuc-em-chan-ben-hang-cao-cap-i2523459602.html,70.000 ₫,,40 Đã bán,(12),Hồ Chí Minh,,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,88%,3%,46%,0,0,0,0,12
97,giày dép,Dép xăng Đan Tofuns Cho Nam Giày Đi Biển Dép Thời Trang Giảm Giá Dép Xỏ Ngón Thoải Mái Dép Nam Đẹp Nhất 2023,https://www.lazada.vn/products/dep-xang-dan-tofuns-cho-nam-giay-di-bien-dep-thoi-trang-giam-gia-dep-xo-ngon-thoai-mai-dep-nam-dep-nhat-2023-i2001196288.html,110.407 ₫,56% Off,41 Đã bán,(14),Nước ngoài,300.000 ₫,17.000 ₫,Không áp dụng chính sách bảo hành,95%,96%,Không đủ thông tin,0,0,0,0,14
98,giày dép,Dép Giày Sandal Cross Duet [Freeship + 12 sticker + TẶNG VỚ Cao Cấp ] dép cross Quai ngang bít đầu nam nữ chống hôi chân thông thoáng cá tính siêu nhẹ đi nắng mưa,https://www.lazada.vn/products/dep-giay-sandal-cross-duet-freeship-12-sticker-tang-vo-cao-cap-dep-cross-quai-ngang-bit-dau-nam-nu-chong-hoi-chan-thong-thoang-ca-tinh-sieu-nhe-di-nang-mua-i1978332206.html,133.242 ₫,56% Off,576 Đã bán,(137),Hồ Chí Minh,,,,,,,0,0,0,0,0
99,giày dép,Xăng Đan Sành Điệu 2024 Dép Lê Mẫu Mới Mùa Hè Dép Lỗ Chống Nước Dép Đi Biển Mùa Hè Dép Đi Mưa Ngoài Trời Thoáng Khí Cặp Đôi,https://www.lazada.vn/products/xang-dan-sanh-dieu-2024-dep-le-mau-moi-mua-he-dep-lo-chong-nuoc-dep-di-bien-mua-he-dep-di-mua-ngoai-troi-thoang-khi-cap-doi-i2414456682.html,72.000 ₫,10% Off,157 Đã bán,(44),Hồ Chí Minh,,,,,,100%,0,0,0,1,43
100,giày dép,Dép nam quai ngang đẹp. Quai da đế cao 3cm chống trơn trượt không thấm nước(bảo hành 6 tháng),https://www.lazada.vn/products/dep-nam-quai-ngang-dep-quai-da-de-cao-3cm-chong-tron-truot-khong-tham-nuocbao-hanh-6-thang-i2506342871.html,54.470 ₫,45% Off,66 Đã bán,(13),Hà Nội,99.000 ₫,38.000 ₫,3 ngày trả hàng cho Nhà bán hàng,93%,100%,78%,1,0,1,1,10
101,giày dép,"Dép sandal (Xăng Đan) nam học sinh, giày sandal quai ngang đế cao su non đi cực êm quai khóa chốt chắc trắn siêu bền TH-02",https://www.lazada.vn/products/dep-sandal-xang-dan-nam-hoc-sinh-giay-sandal-quai-ngang-de-cao-su-non-di-cuc-em-quai-khoa-chot-chac-tran-sieu-ben-th-02-i1288768392.html,80.000 ₫,50% Off,2.0K Đã bán,(476),Hà Nội,160.000 ₫,38.000 ₫,3 ngày trả hàng cho Nhà bán hàng,95%,92%,100%,11,5,8,26,425
102,giày dép,Xăng Đan Đi Bên Ngoài Mùa Hè Nam Dép Đi Biển Mềm Mại Thời Trang Thoáng Khí Mẫu Mới 2024 Dép Lê Nam Cho Bố Trung Niên Và Già,https://www.lazada.vn/products/xang-dan-di-ben-ngoai-mua-he-nam-dep-di-bien-mem-mai-thoi-trang-thoang-khi-mau-moi-2024-dep-le-nam-cho-bo-trung-nien-va-gia-i2524927852.html,72.680 ₫,30% Off,20 Đã bán,(9),Hồ Chí Minh,105.000 ₫,17.000 ₫,Không áp dụng chính sách bảo hành,96%,95%,100%,1,0,1,0,7
103,giày dép,VMAL Dép cho Nam Giày dẻo mùa hè Giày làm vườn bãi biển dép giày sục rỗng dép màu kẹo dép đi biển chống nước Dép sinh viên cỡ 36-45,https://www.lazada.vn/products/vmal-dep-cho-nam-giay-deo-mua-he-giay-lam-vuon-bai-bien-dep-giay-suc-rong-dep-mau-keo-dep-di-bien-chong-nuoc-dep-sinh-vien-co-36-45-i2116521940.html,109.000 ₫,39% Off,43 Đã bán,(28),Hồ Chí Minh,196.000 ₫,17.000 ₫,Không áp dụng chính sách bảo hành,93%,100%,Không đủ thông tin,0,0,1,1,26
104,giày dép,Giày Lỗ Dừa Dép Lê Đi Biển Bít Mũi Thể Thao Đế Mềm Chống Trượt Đi Ra Ngoài Thương Hiệu Sành Điệu Instagram Nổi Tiếng Trên Mạng Mùa Hè Mẫu Nam,https://www.lazada.vn/products/giay-lo-dua-dep-le-di-bien-bit-mui-the-thao-de-mem-chong-truot-di-ra-ngoai-thuong-hieu-sanh-dieu-instagram-noi-tieng-tren-mang-mua-he-mau-nam-i1929388679.html,113.160 ₫,17% Off,188 Đã bán,(42),Hồ Chí Minh,138.000 ₫,17.000 ₫,Không áp dụng chính sách bảo hành,95%,93%,99%,0,0,1,2,39
105,giày dép,Dép Lê Bobdog Giày Đế Mềm Trong Nhà Nhẹ Tiện Lợi EVA Em Bé Kháng Khuẩn Chống Trơn Trượt Trẻ Em Mùa Hè Đi Bên Ngoài Thoải Mái Mềm Mại,https://www.lazada.vn/products/dep-le-bobdog-giay-de-mem-trong-nha-nhe-tien-loi-eva-em-be-khang-khuan-chong-tron-truot-tre-em-mua-he-di-ben-ngoai-thoai-mai-mem-mai-i1704684981.html,116.000 ₫,68% Off,343 Đã bán,(112),Nước ngoài,365.000 ₫,17.000 ₫,Không áp dụng chính sách bảo hành,95%,93%,99%,0,0,1,1,110
106,giày dép,Dép cao su Bác Hồ mẫu 2 quai chéo - Dép râu Nam Đế vỏ lốp xe,https://www.lazada.vn/products/dep-cao-su-bac-ho-mau-2-quai-cheo-dep-rau-nam-de-vo-lop-xe-i1387553213.html,79.000 ₫,,408 Đã bán,(99),Hồ Chí Minh,,18.300 ₫,3 ngày trả hàng cho Nhà bán hàng,97%,100%,100%,3,1,2,9,84
107,giày dép,Dép có quai hậu Cross Literide 360 giày sục sandal TẶNG VỚ Cao Cấp quai ngang bít đầu nam nữ chống thấm nước đi mưa nắng thoải mái màu nâu,https://www.lazada.vn/products/dep-co-quai-hau-cross-literide-360-giay-suc-sandal-tang-vo-cao-cap-quai-ngang-bit-dau-nam-nu-chong-tham-nuoc-di-mua-nang-thoai-mai-mau-nau-i2030312888.html,204.300 ₫,38% Off,187 Đã bán,(61),Hồ Chí Minh,330.000 ₫,19.600 ₫,3 ngày trả hàng cho Nhà bán hàng,96%,99%,83%,0,0,2,4,55
