Type,Price_sale,Sale_off,Total_sold,Preview,Location,Price_original,Ship_price,Sale_rating,Ship_on_time,Chat_response,One_star,Two_star,Three_star,Four_star,Five_star
quần áo,72.260 ₫,44% Off,1.3K Đã bán,(495),Hà Nội,130.000 ₫,32.700 ₫,,99%,100%,2.0,3.0,15.0,15.0,462.0
quần áo,35.313 ₫,64% Off,8.8K Đã bán,(1878),Hồ Chí Minh,98.000 ₫,16.500 ₫,96%,93%,97%,30.0,18.0,28.0,80.0,1722.0
quần áo,97.000 ₫,,459 Đã bán,(121),Nam Định,,51.100 ₫,95%,,,1.0,3.0,7.0,10.0,100.0
quần áo,104.466 ₫,48% Off,30 Đã bán,(11),Thanh Hóa,199.000 ₫,37.700 ₫,91%,100%,96%,0.0,1.0,0.0,0.0,10.0
quần áo,49.500 ₫,50% Off,45 Đã bán,(22),Hà Nội,159.000 ₫,32.700 ₫,93%,100%,60%,0.0,0.0,0.0,0.0,23.0
quần áo,75.840 ₫,41% Off,26 Đã bán,(14),Hà Nội,129.000 ₫,32.700 ₫,91%,99%,64%,1.0,0.0,0.0,0.0,13.0
quần áo,50.663 ₫,57% Off,134 Đã bán,(41),Nam Định,210.000 ₫,37.700 ₫,86%,100%,100%,2.0,0.0,0.0,3.0,37.0
quần áo,42.075 ₫,39% Off,18 Đã bán,(4),Hà Nội,94.000 ₫,32.700 ₫,91%,99%,66%,0.0,0.0,0.0,0.0,4.0
quần áo,42.000 ₫,53% Off,115 Đã bán,(27),Hồ Chí Minh,90.000 ₫,16.500 ₫,96%,97%,86%,0.0,0.0,2.0,0.0,25.0
quần áo,91.000 ₫,57% Off,15 Đã bán,(13),Nước ngoài,210.000 ₫,,95%,,100%,0.0,0.0,0.0,1.0,12.0
quần áo,83.000 ₫,48% Off,13 Đã bán,(1),Hà Nội,159.000 ₫,32.700 ₫,93%,99%,57%,0.0,0.0,0.0,0.0,1.0
quần áo,39.900 ₫,60% Off,282 Đã bán,(82),Hồ Chí Minh,100.000 ₫,16.500 ₫,88%,97%,,19.0,1.0,1.0,0.0,61.0
quần áo,92.000 ₫,49% Off,460 Đã bán,(127),Hồ Chí Minh,180.000 ₫,16.500 ₫,97%,100%,100%,0.0,0.0,1.0,2.0,124.0
quần áo,96.000 ₫,52% Off,17 Đã bán,(3),Thanh Hóa,199.000 ₫,37.700 ₫,91%,100%,96%,0.0,0.0,0.0,2.0,1.0
quần áo,66.202 ₫,52% Off,183 Đã bán,(41),Hà Nội,139.000 ₫,32.700 ₫,91%,98%,81%,2.0,0.0,1.0,3.0,35.0
quần áo,27.786 ₫,44% Off,42 Đã bán,(12),Hồ Chí Minh,50.000 ₫,16.500 ₫,85%,96%,99%,4.0,3.0,0.0,1.0,4.0
quần áo,73.000 ₫,51% Off,70 Đã bán,(26),Nước ngoài,160.000 ₫,17.000 ₫,91%,99%,100%,1.0,1.0,2.0,0.0,22.0
quần áo,29.900 ₫,57% Off,20 Đã bán,(2),Hà Nội,69.000 ₫,32.700 ₫,95%,100%,100%,0.0,0.0,0.0,0.0,2.0
quần áo,69.000 ₫,54% Off,8 Đã bán,(4),Nước ngoài,160.000 ₫,17.000 ₫,91%,99%,100%,0.0,0.0,0.0,0.0,5.0
quần áo,33.400 ₫,52% Off,12 Đã bán,(1),Hồ Chí Minh,70.000 ₫,16.500 ₫,96%,100%,56%,0.0,0.0,0.0,0.0,1.0
quần áo,104.000 ₫,44% Off,,(1),Nước ngoài,186.000 ₫,,92%,,100%,0.0,0.0,0.0,0.0,2.0
quần áo,45.000 ₫,55% Off,,,Hồ Chí Minh,99.000 ₫,16.500 ₫,,,,0.0,0.0,0.0,0.0,0.0
quần áo,120.000 ₫,14% Off,,,Nước ngoài,140.000 ₫,,92%,,100%,0.0,0.0,0.0,0.0,0.0
quần áo,35.517 ₫,54% Off,273 Đã bán,(41),Hồ Chí Minh,98.000 ₫,16.500 ₫,78%,100%,100%,1.0,1.0,0.0,1.0,39.0
quần áo,40.000 ₫,76% Off,86 Đã bán,(22),Hà Nội,169.000 ₫,32.700 ₫,91%,100%,,2.0,0.0,2.0,0.0,19.0
quần áo,69.000 ₫,30% Off,65 Đã bán,(23),Thanh Hóa,99.000 ₫,37.700 ₫,93%,100%,66%,1.0,0.0,2.0,2.0,18.0
quần áo,63.045 ₫,50% Off,,(2),Nước ngoài,125.000 ₫,,96%,,100%,0.0,0.0,0.0,0.0,2.0
quần áo,80.865 ₫,47% Off,11 Đã bán,(2),Nước ngoài,152.000 ₫,,92%,,100%,0.0,1.0,0.0,0.0,2.0
quần áo,69.000 ₫,43% Off,124 Đã bán,(44),Hà Nội,120.000 ₫,32.700 ₫,93%,100%,,3.0,1.0,2.0,1.0,37.0
quần áo,35.891 ₫,64% Off,3.0K Đã bán,(1024),Hồ Chí Minh,100.000 ₫,16.500 ₫,97%,100%,100%,20.0,7.0,27.0,36.0,934.0
quần áo,149.000 ₫,,5 Đã bán,,Hồ Chí Minh,,18.300 ₫,92%,99%,60%,0.0,0.0,0.0,0.0,0.0
quần áo,15.971 ₫,54% Off,229 Đã bán,(68),Hà Nội,59.000 ₫,32.700 ₫,95%,100%,100%,0.0,1.0,0.0,3.0,65.0
quần áo,37.000 ₫,8% Off,101 Đã bán,(16),Cần Thơ,45.000 ₫,28.700 ₫,97%,100%,42%,0.0,0.0,0.0,0.0,17.0
quần áo,17.174 ₫,66% Off,19 Đã bán,(14),Hà Nội,50.000 ₫,38.000 ₫,66%,100%,77%,3.0,0.0,0.0,0.0,11.0
quần áo,41.600 ₫,54% Off,27 Đã bán,(6),Nước ngoài,91.000 ₫,,92%,,100%,0.0,0.0,0.0,0.0,7.0
quần áo,27.200 ₫,26% Off,7 Đã bán,,Nước ngoài,118.000 ₫,,92%,,100%,0.0,0.0,0.0,0.0,0.0
quần áo,15.000 ₫,70% Off,1.2K Đã bán,(424),Hà Nội,50.000 ₫,38.000 ₫,68%,100%,80%,224.0,26.0,13.0,3.0,158.0
quần áo,25.000 ₫,50% Off,907 Đã bán,(246),Hồ Chí Minh,71.998 ₫,16.500 ₫,91%,100%,50%,5.0,2.0,6.0,7.0,226.0
quần áo,38.660 ₫,47% Off,192 Đã bán,(59),Nước ngoài,73.000 ₫,,92%,,100%,2.0,0.0,0.0,0.0,57.0
quần áo,39.886 ₫,45% Off,94 Đã bán,(22),Nước ngoài,73.000 ₫,,98%,,100%,0.0,0.0,1.0,0.0,21.0
quần áo,55.000 ₫,44% Off,40 Đã bán,(13),Thanh Hóa,99.000 ₫,37.700 ₫,93%,100%,100%,0.0,0.0,0.0,1.0,12.0
quần áo,39.000 ₫,61% Off,,,Hồ Chí Minh,100.000 ₫,16.500 ₫,98%,100%,100%,0.0,0.0,0.0,0.0,0.0
quần áo,47.227 ₫,52% Off,61 Đã bán,(22),Hà Nội,99.000 ₫,32.700 ₫,91%,99%,66%,0.0,2.0,0.0,1.0,19.0
quần áo,40.000 ₫,50% Off,1.4K Đã bán,(345),Hồ Chí Minh,123.000 ₫,16.500 ₫,94%,95%,100%,9.0,1.0,10.0,9.0,316.0
quần áo,42.000 ₫,,1.7K Đã bán,(344),Hồ Chí Minh,,16.500 ₫,92%,80%,100%,8.0,4.0,12.0,33.0,288.0
quần áo,36.000 ₫,60% Off,102 Đã bán,(21),Nam Định,189.000 ₫,37.700 ₫,94%,100%,83%,0.0,0.0,0.0,0.0,0.0
quần áo,13.000 ₫,,,,Trà Vinh,,28.700 ₫,,,,0.0,0.0,0.0,0.0,0.0
quần áo,36.000 ₫,60% Off,164 Đã bán,(62),Hà Nội,89.000 ₫,32.700 ₫,91%,99%,81%,0.0,1.0,1.0,4.0,56.0
quần áo,58.536 ₫,49% Off,207 Đã bán,(58),Nước ngoài,115.000 ₫,,92%,,100%,0.0,1.0,2.0,3.0,52.0
quần áo,19.900 ₫,29% Off,522 Đã bán,(199),Hà Nội,42.000 ₫,32.700 ₫,93%,99%,,5.0,0.0,7.0,7.0,180.0
quần áo,34.000 ₫,56% Off,3.3K Đã bán,(964),Hồ Chí Minh,78.000 ₫,16.500 ₫,96%,93%,97%,11.0,7.0,12.0,24.0,907.0
quần áo,38.000 ₫,37% Off,2.4K Đã bán,(353),Hồ Chí Minh,60.000 ₫,16.500 ₫,98%,98%,100%,2.0,2.0,6.0,8.0,335.0
quần áo,33.333 ₫,44% Off,221 Đã bán,(32),Nam Định,160.000 ₫,37.700 ₫,93%,100%,100%,1.0,0.0,1.0,2.0,28.0
quần áo,45.614 ₫,43% Off,1.7K Đã bán,(379),Hồ Chí Minh,120.000 ₫,37.700 ₫,93%,99%,60%,7.0,3.0,12.0,17.0,340.0
quần áo,73.300 ₫,59% Off,1.4K Đã bán,(479),Hồ Chí Minh,178.000 ₫,16.500 ₫,95%,99%,91%,6.0,2.0,6.0,11.0,455.0
quần áo,62.667 ₫,21% Off,105 Đã bán,(33),Nước ngoài,79.000 ₫,17.000 ₫,93%,99%,100%,0.0,0.0,0.0,0.0,35.0
quần áo,29.000 ₫,41% Off,25 Đã bán,(11),Nước ngoài,99.000 ₫,,92%,,100%,0.0,1.0,0.0,0.0,11.0
quần áo,30.000 ₫,50% Off,477 Đã bán,(136),Hồ Chí Minh,60.000 ₫,18.300 ₫,95%,98%,81%,0.0,0.0,0.0,0.0,0.0
quần áo,7.300 ₫,82% Off,127 Đã bán,(8),Hồ Chí Minh,39.900 ₫,16.500 ₫,96%,100%,100%,0.0,0.0,0.0,0.0,8.0
quần áo,25.000 ₫,50% Off,250 Đã bán,(57),Hồ Chí Minh,75.999 ₫,16.500 ₫,91%,100%,50%,1.0,1.0,2.0,2.0,51.0
quần áo,118.000 ₫,21% Off,2.4K Đã bán,(550),Hưng Yên,150.000 ₫,37.700 ₫,95%,97%,98%,12.0,3.0,12.0,15.0,508.0
quần áo,42.075 ₫,47% Off,500 Đã bán,(139),Hồ Chí Minh,149.000 ₫,16.500 ₫,88%,95%,100%,29.0,4.0,17.0,4.0,85.0
quần áo,30.000 ₫,83% Off,55 Đã bán,(27),Hà Nội,178.000 ₫,32.700 ₫,91%,100%,,0.0,0.0,0.0,2.0,25.0
quần áo,55.000 ₫,52% Off,16 Đã bán,(10),Hồ Chí Minh,129.000 ₫,16.500 ₫,,100%,100%,0.0,0.0,0.0,0.0,10.0
quần áo,39.699 ₫,50% Off,325 Đã bán,(84),Nam Định,180.000 ₫,37.700 ₫,91%,100%,100%,0.0,0.0,0.0,0.0,0.0
quần áo,102.000 ₫,44% Off,17 Đã bán,(12),Nước ngoài,182.400 ₫,,98%,,100%,0.0,0.0,1.0,0.0,12.0
quần áo,35.000 ₫,56% Off,1.4K Đã bán,(299),Hồ Chí Minh,124.000 ₫,16.500 ₫,91%,100%,50%,19.0,8.0,13.0,12.0,247.0
quần áo,39.500 ₫,50% Off,111 Đã bán,(23),Hồ Chí Minh,79.000 ₫,16.500 ₫,96%,63%,33%,3.0,0.0,0.0,0.0,20.0
quần áo,73.443 ₫,45% Off,17 Đã bán,(9),Nước ngoài,159.834 ₫,,92%,,100%,0.0,0.0,1.0,0.0,9.0
quần áo,60.523 ₫,50% Off,53 Đã bán,(13),Hồ Chí Minh,120.000 ₫,17.000 ₫,93%,99%,100%,1.0,1.0,1.0,1.0,10.0
quần áo,63.000 ₫,54% Off,2.1K Đã bán,(937),Nước ngoài,137.600 ₫,,97%,,100%,3.0,1.0,14.0,26.0,893.0
quần áo,74.813 ₫,56% Off,17 Đã bán,(6),Nước ngoài,169.000 ₫,,92%,,100%,1.0,0.0,0.0,0.0,5.0
quần áo,139.000 ₫,44% Off,19 Đã bán,(3),Hà Nội,250.000 ₫,32.700 ₫,100%,95%,100%,0.0,0.0,0.0,1.0,3.0
quần áo,30.000 ₫,81% Off,146 Đã bán,(36),Hà Nội,159.000 ₫,32.700 ₫,91%,100%,,2.0,0.0,3.0,0.0,31.0
quần áo,40.000 ₫,,47 Đã bán,(6),Cần Thơ,65.000 ₫,28.700 ₫,97%,100%,42%,0.0,1.0,0.0,0.0,5.0
quần áo,49.000 ₫,29% Off,23 Đã bán,(8),Hà Nội,149.000 ₫,32.700 ₫,91%,99%,81%,0.0,0.0,0.0,0.0,8.0
quần áo,41.650 ₫,15% Off,247 Đã bán,(81),Hồ Chí Minh,60.000 ₫,16.500 ₫,95%,92%,66%,2.0,0.0,3.0,1.0,75.0
quần áo,40.000 ₫,,,,Cần Thơ,,32.200 ₫,97%,100%,42%,0.0,0.0,0.0,0.0,0.0
quần áo,99.000 ₫,45% Off,748 Đã bán,(215),Hồ Chí Minh,179.000 ₫,16.500 ₫,97%,100%,,1.0,2.0,3.0,3.0,206.0
quần áo,38.220 ₫,51% Off,467 Đã bán,(64),Hồ Chí Minh,98.000 ₫,16.500 ₫,78%,100%,100%,2.0,0.0,1.0,3.0,58.0
quần áo,36.000 ₫,57% Off,954 Đã bán,(282),Hồ Chí Minh,84.000 ₫,16.500 ₫,97%,96%,66%,0.0,0.0,0.0,0.0,0.0
quần áo,33.489 ₫,66% Off,15 Đã bán,(2),Hà Nội,98.000 ₫,38.000 ₫,65%,100%,84%,1.0,0.0,0.0,0.0,1.0
quần áo,39.000 ₫,40% Off,745 Đã bán,(167),Nam Định,160.000 ₫,37.700 ₫,91%,100%,100%,0.0,0.0,0.0,0.0,0.0
quần áo,59.248 ₫,60% Off,2.0K Đã bán,(345),Hồ Chí Minh,149.000 ₫,16.500 ₫,96%,93%,97%,9.0,9.0,14.0,18.0,295.0
quần áo,80.697 ₫,53% Off,30 Đã bán,(13),Nước ngoài,163.000 ₫,,92%,,100%,0.0,1.0,0.0,0.0,13.0
quần áo,30.562 ₫,69% Off,65 Đã bán,(20),Nước ngoài,99.000 ₫,,92%,,100%,0.0,0.0,0.0,4.0,16.0
quần áo,65.584 ₫,49% Off,61 Đã bán,(18),Nước ngoài,129.278 ₫,,92%,,100%,0.0,0.0,0.0,1.0,17.0
quần áo,49.000 ₫,46% Off,24 Đã bán,(9),Thanh Hóa,90.000 ₫,51.100 ₫,94%,86%,100%,0.0,0.0,1.0,2.0,6.0
quần áo,2.500 ₫,50% Off,,,Hà Nội,5.000 ₫,32.700 ₫,,,,0.0,0.0,0.0,0.0,0.0
quần áo,66.000 ₫,30% Off,21 Đã bán,(7),Nước ngoài,94.000 ₫,,92%,,100%,0.0,0.0,0.0,0.0,7.0
quần áo,89.954 ₫,59% Off,2.7K Đã bán,(630),Hồ Chí Minh,219.000 ₫,16.500 ₫,98%,93%,100%,1.0,0.0,10.0,22.0,597.0
quần áo,59.000 ₫,50% Off,9.5K Đã bán,(1845),Hồ Chí Minh,119.000 ₫,16.500 ₫,98%,93%,100%,0.0,0.0,0.0,0.0,0.0
quần áo,85.009 ₫,55% Off,106 Đã bán,(54),Hồ Chí Minh,189.000 ₫,16.500 ₫,99%,100%,100%,0.0,0.0,1.0,0.0,54.0
quần áo,117.800 ₫,26% Off,23 Đã bán,(25),Nước ngoài,158.746 ₫,17.000 ₫,94%,99%,93%,0.0,0.0,1.0,0.0,24.0
quần áo,40.000 ₫,50% Off,249 Đã bán,(73),Hồ Chí Minh,120.000 ₫,16.500 ₫,94%,95%,100%,2.0,0.0,1.0,4.0,66.0
quần áo,121.000 ₫,33% Off,53 Đã bán,(10),Hồ Chí Minh,180.000 ₫,16.500 ₫,94%,95%,100%,0.0,0.0,0.0,0.0,10.0
quần áo,33.489 ₫,66% Off,132 Đã bán,(71),Hà Nội,98.000 ₫,38.000 ₫,64%,100%,79%,14.0,4.0,0.0,0.0,53.0
quần áo,92.000 ₫,49% Off,460 Đã bán,(127),Hồ Chí Minh,180.000 ₫,16.500 ₫,97%,100%,100%,0.0,0.0,1.0,2.0,124.0
quần áo,95.000 ₫,32% Off,28 Đã bán,(10),Hồ Chí Minh,140.000 ₫,16.500 ₫,94%,95%,100%,0.0,0.0,0.0,0.0,10.0
quần áo,39.000 ₫,51% Off,87 Đã bán,(31),Hồ Chí Minh,80.000 ₫,16.500 ₫,96%,97%,86%,2.0,2.0,0.0,0.0,27.0
quần áo,35.000 ₫,13% Off,121 Đã bán,(26),Hồ Chí Minh,40.000 ₫,16.500 ₫,98%,91%,,1.0,0.0,0.0,1.0,24.0
quần áo,79.000 ₫,50% Off,227 Đã bán,(41),Hồ Chí Minh,158.000 ₫,16.500 ₫,94%,100%,60%,0.0,1.0,0.0,3.0,38.0
quần áo,68.379 ₫,64% Off,17 Đã bán,(12),Nước ngoài,190.000 ₫,17.000 ₫,91%,100%,,4.0,0.0,0.0,0.0,8.0
quần áo,128.000 ₫,44% Off,14 Đã bán,(11),Nước ngoài,228.800 ₫,,98%,,100%,0.0,0.0,0.0,0.0,11.0
quần áo,55.479 ₫,44% Off,24 Đã bán,(7),Nước ngoài,99.000 ₫,,98%,,100%,0.0,0.0,0.0,0.0,8.0
quần áo,84.000 ₫,44% Off,12 Đã bán,(0),Hồ Chí Minh,50.000 ₫,16.500 ₫,94%,95%,100%,0.0,0.0,0.0,0.0,1.0
quần áo,88.263 ₫,35% Off,18 Đã bán,(7),Nước ngoài,136.000 ₫,,92%,,100%,0.0,0.0,0.0,1.0,6.0
quần áo,29.421 ₫,61% Off,34 Đã bán,(8),Nước ngoài,105.000 ₫,,95%,,100%,0.0,0.0,0.0,0.0,8.0
quần áo,32.525 ₫,67% Off,159 Đã bán,(34),Hồ Chí Minh,99.900 ₫,16.500 ₫,91%,100%,50%,3.0,0.0,0.0,0.0,31.0
quần áo,33.454 ₫,66% Off,6.0K Đã bán,(1730),Hồ Chí Minh,99.000 ₫,16.500 ₫,97%,96%,97%,20.0,17.0,30.0,44.0,1619.0
quần áo,62.000 ₫,48% Off,464 Đã bán,(125),Thanh Hóa,120.000 ₫,37.700 ₫,93%,99%,66%,2.0,1.0,5.0,6.0,111.0
quần áo,59.000 ₫,,1.2K Đã bán,(378),Hồ Chí Minh,,18.300 ₫,93%,97%,100%,5.0,6.0,7.0,28.0,332.0
quần áo,49.500 ₫,50% Off,253 Đã bán,(60),Hà Nội,99.000 ₫,32.700 ₫,91%,99%,81%,2.0,1.0,1.0,4.0,52.0
quần áo,39.699 ₫,12% Off,236 Đã bán,(76),Nam Định,45.000 ₫,37.700 ₫,93%,99%,80%,3.0,0.0,3.0,5.0,66.0
quần áo,69.120 ₫,59% Off,572 Đã bán,(186),Hà Nội,169.000 ₫,32.700 ₫,91%,99%,64%,7.0,5.0,4.0,12.0,158.0
quần áo,45.535 ₫,54% Off,353 Đã bán,(83),Hồ Chí Minh,99.000 ₫,16.500 ₫,94%,96%,75%,2.0,1.0,4.0,8.0,68.0
quần áo,42.000 ₫,57% Off,33 Đã bán,(12),Hà Nội,138.000 ₫,32.700 ₫,93%,100%,100%,1.0,0.0,0.0,0.0,11.0
quần áo,37.079 ₫,63% Off,548 Đã bán,(139),Hồ Chí Minh,100.000 ₫,16.500 ₫,85%,96%,99%,32.0,8.0,7.0,1.0,91.0
quần áo,75.000 ₫,,995 Đã bán,(193),Hồ Chí Minh,,18.300 ₫,92%,99%,60%,5.0,5.0,12.0,13.0,158.0
quần áo,75.654 ₫,54% Off,27 Đã bán,(14),Nước ngoài,165.000 ₫,,98%,,100%,0.0,0.0,0.0,0.0,14.0
quần áo,109.000 ₫,44% Off,46 Đã bán,(18),Nước ngoài,195.200 ₫,,97%,,100%,0.0,0.0,1.0,0.0,17.0
quần áo,49.500 ₫,50% Off,47 Đã bán,(22),Hà Nội,159.000 ₫,32.700 ₫,93%,100%,60%,0.0,0.0,0.0,0.0,23.0
quần áo,86.000 ₫,57% Off,3.1K Đã bán,(1106),Hồ Chí Minh,200.000 ₫,16.500 ₫,98%,100%,75%,5.0,3.0,5.0,14.0,1079.0
quần áo,40.000 ₫,,68 Đã bán,(13),Thanh Hóa,80.000 ₫,37.700 ₫,91%,100%,96%,0.0,1.0,1.0,0.0,11.0
quần áo,106.390 ₫,40% Off,135 Đã bán,(65),Hồ Chí Minh,177.000 ₫,16.500 ₫,99%,98%,94%,0.0,0.0,0.0,3.0,62.0
quần áo,39.000 ₫,34% Off,326 Đã bán,(109),Thanh Hóa,59.000 ₫,37.700 ₫,93%,99%,94%,1.0,1.0,0.0,2.0,105.0
quần áo,32.783 ₫,53% Off,253 Đã bán,(58),Nam Định,180.000 ₫,37.700 ₫,91%,100%,100%,0.0,0.0,0.0,0.0,0.0
quần áo,85.009 ₫,39% Off,647 Đã bán,(221),Hồ Chí Minh,139.000 ₫,16.500 ₫,98%,100%,95%,0.0,0.0,3.0,3.0,217.0
quần áo,42.000 ₫,50% Off,6 Đã bán,(4),Hồ Chí Minh,84.000 ₫,16.500 ₫,83%,100%,,0.0,0.0,0.0,0.0,0.0
quần áo,108.000 ₫,23% Off,37 Đã bán,(9),Hồ Chí Minh,,,,,,0.0,0.0,0.0,0.0,0.0
quần áo,41.000 ₫,49% Off,291 Đã bán,(96),Hồ Chí Minh,,,,,,0.0,0.0,0.0,0.0,0.0
quần áo,64.121 ₫,50% Off,31 Đã bán,(13),Hà Nội,129.000 ₫,32.700 ₫,91%,99%,81%,1.0,1.0,0.0,0.0,11.0
quần áo,52.970 ₫,52% Off,14 Đã bán,(6),Hồ Chí Minh,110.000 ₫,16.500 ₫,93%,99%,88%,0.0,1.0,0.0,0.0,6.0
quần áo,119.879 ₫,33% Off,196 Đã bán,(79),Hồ Chí Minh,179.000 ₫,16.500 ₫,97%,100%,100%,1.0,0.0,0.0,3.0,75.0
quần áo,49.500 ₫,50% Off,67 Đã bán,(28),Hà Nội,139.000 ₫,32.700 ₫,93%,100%,60%,0.0,2.0,2.0,0.0,24.0
quần áo,99.000 ₫,41% Off,1.4K Đã bán,(315),Hồ Chí Minh,169.000 ₫,16.500 ₫,97%,100%,100%,1.0,1.0,0.0,16.0,297.0
quần áo,69.000 ₫,54% Off,35 Đã bán,(8),Hồ Chí Minh,150.000 ₫,17.000 ₫,96%,100%,100%,0.0,0.0,0.0,0.0,8.0
quần áo,33.489 ₫,66% Off,47 Đã bán,(22),Hà Nội,98.000 ₫,38.000 ₫,66%,100%,80%,5.0,3.0,1.0,0.0,13.0
quần áo,45.000 ₫,50% Off,294 Đã bán,(96),Hồ Chí Minh,90.000 ₫,16.500 ₫,96%,98%,100%,4.0,0.0,1.0,1.0,90.0
quần áo,50.600 ₫,63% Off,43 Đã bán,(9),Hồ Chí Minh,269.000 ₫,16.500 ₫,94%,99%,98%,0.0,1.0,0.0,0.0,8.0
quần áo,42.076 ₫,81% Off,5 Đã bán,(2),Hà Nội,218.000 ₫,32.700 ₫,95%,100%,90%,0.0,0.0,0.0,1.0,1.0
quần áo,66.000 ₫,49% Off,6 Đã bán,(1),Nước ngoài,130.000 ₫,17.000 ₫,94%,99%,100%,0.0,0.0,0.0,0.0,2.0
quần áo,79.000 ₫,47% Off,,,Nước ngoài,150.000 ₫,17.000 ₫,96%,100%,100%,0.0,0.0,0.0,0.0,0.0
quần áo,54.000 ₫,51% Off,132 Đã bán,(29),Hồ Chí Minh,110.000 ₫,16.500 ₫,97%,100%,66%,0.0,0.0,0.0,0.0,0.0
quần áo,99.000 ₫,66% Off,156 Đã bán,(35),Hồ Chí Minh,290.000 ₫,16.500 ₫,98%,100%,,0.0,0.0,1.0,0.0,34.0
quần áo,59.250 ₫,67% Off,559 Đã bán,(201),Hồ Chí Minh,178.000 ₫,16.500 ₫,95%,99%,91%,3.0,1.0,2.0,3.0,192.0
quần áo,65.000 ₫,34% Off,293 Đã bán,(97),Hồ Chí Minh,99.000 ₫,16.500 ₫,96%,98%,100%,4.0,3.0,2.0,0.0,88.0
quần áo,81.574 ₫,57% Off,162 Đã bán,(48),Hồ Chí Minh,189.000 ₫,16.500 ₫,97%,100%,,1.0,0.0,1.0,1.0,45.0
quần áo,32.525 ₫,59% Off,95 Đã bán,(16),Hồ Chí Minh,99.000 ₫,18.300 ₫,91%,100%,50%,1.0,0.0,0.0,0.0,15.0
quần áo,54.000 ₫,55% Off,220 Đã bán,(102),Nước ngoài,119.000 ₫,,97%,,100%,0.0,1.0,1.0,2.0,98.0
quần áo,48.000 ₫,63% Off,676 Đã bán,(255),Nước ngoài,128.000 ₫,,92%,,100%,3.0,1.0,1.0,10.0,241.0
quần áo,30.877 ₫,56% Off,232 Đã bán,(90),Hà Nội,90.000 ₫,32.700 ₫,91%,95%,75%,0.0,0.0,0.0,0.0,0.0
quần áo,33.000 ₫,55% Off,9.6K Đã bán,(1191),Hồ Chí Minh,84.600 ₫,16.500 ₫,98%,100%,85%,19.0,2.0,16.0,43.0,1112.0
quần áo,37.079 ₫,63% Off,236 Đã bán,(53),Hồ Chí Minh,100.000 ₫,16.500 ₫,85%,96%,99%,19.0,1.0,0.0,1.0,32.0
quần áo,35.891 ₫,48% Off,210 Đã bán,(59),Hồ Chí Minh,69.000 ₫,16.500 ₫,96%,100%,100%,0.0,0.0,0.0,0.0,0.0
quần áo,81.600 ₫,46% Off,140 Đã bán,(45),Hà Nội,150.000 ₫,32.700 ₫,91%,99%,64%,1.0,0.0,0.0,2.0,42.0
quần áo,40.000 ₫,50% Off,324 Đã bán,(90),Hồ Chí Minh,210.000 ₫,16.500 ₫,93%,100%,86%,0.0,0.0,0.0,0.0,0.0
quần áo,11.000 ₫,94% Off,190 Đã bán,(1),Nam Định,180.000 ₫,,93%,,,0.0,0.0,0.0,0.0,0.0
quần áo,19.000 ₫,30% Off,37 Đã bán,(6),Hà Nội,55.000 ₫,32.700 ₫,93%,99%,,0.0,0.0,1.0,0.0,6.0
quần áo,67.641 ₫,55% Off,65 Đã bán,(19),Nước ngoài,149.000 ₫,17.000 ₫,90%,100%,100%,1.0,0.0,0.0,0.0,19.0
quần áo,55.000 ₫,56% Off,11.7K Đã bán,(2568),Hà Nội,142.200 ₫,32.700 ₫,93%,100%,100%,84.0,45.0,94.0,152.0,2193.0
quần áo,35.000 ₫,61% Off,7.8K Đã bán,(1104),Hồ Chí Minh,89.000 ₫,16.500 ₫,96%,84%,83%,22.0,12.0,23.0,55.0,993.0
quần áo,60.404 ₫,40% Off,93 Đã bán,(15),Hồ Chí Minh,100.000 ₫,16.500 ₫,94%,100%,100%,3.0,0.0,0.0,2.0,10.0
quần áo,95.000 ₫,32% Off,45 Đã bán,(11),Hồ Chí Minh,140.000 ₫,16.500 ₫,94%,95%,100%,0.0,0.0,0.0,0.0,11.0
quần áo,113.097 ₫,37% Off,2.6K Đã bán,(809),Hồ Chí Minh,180.000 ₫,16.500 ₫,97%,100%,100%,6.0,12.0,14.0,17.0,760.0
quần áo,19.000 ₫,30% Off,302 Đã bán,(91),Hà Nội,27.000 ₫,32.700 ₫,93%,99%,,1.0,0.0,4.0,2.0,84.0
quần áo,39.000 ₫,40% Off,1.1K Đã bán,(230),Hồ Chí Minh,65.000 ₫,16.500 ₫,96%,97%,86%,10.0,4.0,5.0,11.0,200.0
quần áo,53.000 ₫,40% Off,18 Đã bán,(6),Hà Nội,89.000 ₫,32.700 ₫,77%,67%,100%,1.0,0.0,0.0,0.0,5.0
quần áo,29.000 ₫,71% Off,160 Đã bán,(29),Hồ Chí Minh,99.000 ₫,16.500 ₫,94%,96%,75%,1.0,1.0,1.0,1.0,25.0
quần áo,66.977 ₫,58% Off,1.7K Đã bán,(364),Hồ Chí Minh,159.000 ₫,16.500 ₫,96%,93%,97%,6.0,4.0,10.0,23.0,322.0
quần áo,55.000 ₫,,261 Đã bán,(52),Hồ Chí Minh,,18.300 ₫,93%,97%,100%,1.0,3.0,4.0,7.0,37.0
quần áo,36.924 ₫,46% Off,,(2),Hà Nội,69.000 ₫,32.700 ₫,91%,99%,66%,0.0,0.0,0.0,0.0,2.0
quần áo,94.368 ₫,40% Off,43 Đã bán,(21),Hồ Chí Minh,157.000 ₫,16.500 ₫,99%,98%,94%,0.0,0.0,0.0,0.0,21.0
